#chromosomeIndex	startPos	endPos	geneTypeIndex	geneId	cytobandIndices	tadIndices	geneName	cancerGene
15	73435577	73435859	7	259691	665	2690	FKBP1AP2	False
15	73454120	73455269	7	259440	665	2690	NPM1P43	False
15	73612200	73661605	5	138622	665	2690;2691	HCN4	False
15	73735499	73852355	5	183324	665	2691	REC114	False
15	73775537	73776284	7	259186	665	2691	AC009660.1	False
15	73852355	73926475	5	156642	665	2691	NPTN	False
15	73976307	74006859	5	103855	665	2691	CD276	False
15	74022389	74024052	10	276807	665	2691	AC022188.1	False
15	74027772	74045088	5	205363	665	2691	C15orf59	False
15	74044658	74062954	10	260469	665	2691	C15orf59-AS1	False
15	74165949	74181555	5	167139	665	2691	TBC1D21	False
15	74183750	74183828	9	222064	665	2691	AC108137.1	False
15	74218330	74244478	5	129038	665	2691;2692	LOXL1	False
15	74271264	74286963	5	67221	665	2691;2692	STOML1	False
15	74287014	74340153	5	140464	665	2691;2692	PML	True
15	74355121	74356126	0	260096	665	2692	DNM1P33	False
15	74362198	74374891	5	159289	665	2692	GOLGA6A	False
15	74389447	74390755	0	214702	665	2692	AC010931.1	False
15	74392652	74430881	5	167178	665	2692	ISLR2	False
15	74418256	74421619	10	248540	665	2692	AC010931.2	False
15	74466012	74469213	5	129009	665	2692	ISLR	False
15	74471807	74504608	5	137868	665	2692	STRA6	False
15	74495046	74628813	5	140481	665	2692	CCDC33	False
15	74630100	74660081	5	140459	665	2692;2693	CYP11A1	False
15	74643109	74656961	2	260266	665	2692;2693	AC090826.1	False
15	74667019	74667852	10	274937	665	2692;2693	AC090826.3	False
15	74671424	74682875	10	277718	665	2692;2693	LINC02255	False
15	74701630	74726808	5	138623	665	2692;2693	SEMA7A	True
15	74738318	74753523	5	138629	665	2693	UBL7	False
15	74770411	74782627	2	260103	665	2693	AC012435.1	False
15	74781943	74809300	10	261775	665	2693	AC012435.2	False
15	74833518	74890472	5	179361	665	2693	ARID3B	True
15	74890841	74937755	5	179335	665	2693	CLK3	True
15	74891260	74891738	10	275527	665	2693	AC100835.2	False
15	74922899	74988633	5	179151	665	2693	EDC3	False
15	75011883	75017951	5	140465	665	2693	CYP1A1	True
15	75041185	75048543	5	140505	665	2693	CYP1A2	True
15	75074398	75095539	5	103653	665	2693	CSK	False
15	75081013	75081098	9	264386	665	2693	MIR4513	False
15	75105057	75118099	5	140506	665	2693	LMAN1L	False
15	75118888	75124143	5	213578	665	2693	CPLX3	False
15	75128457	75135687	5	140474	665	2693	ULK3	True
15	75136071	75165706	5	140497	665	2693	SCAMP2	False
15	75182346	75194560	5	178802	665	2693	MPI	False
15	75192328	75199462	5	178761	665	2693	FAM219B	False
15	75212132	75230509	5	178741	666	2693	COX5A	False
15	75246757	75249805	5	178718	666	2693	RPP25	False
15	75249560	75313837	5	198794	666	2693	SCAMP5	False
15	75268581	75268914	7	261813	666	2693	AC015720.2	False
15	75315321	75315597	7	260483	666	2693	AC015720.1	False
15	75315896	75409803	5	138621	666	2693	PPCDC	False
15	75406602	75407209	7	260152	666	2693	AC113208.2	False
15	75478992	75479309	7	240366	666	2693	AC113208.1	False
15	75487984	75504510	5	167173	666	2693	C15orf39	False
15	75518212	75518312	9	264950	666	2693	AC113208.1	False
15	75518742	75526355	28	260660	666	2693	AC113208.3	False
15	75541573	75541748	0	260104	666	2693	AC068338.1	False
15	75544084	75545275	7	261205	666	2693	NIFKP4	False
15	75550940	75562540	5	167195	666	2693	GOLGA6C	False
15	75575176	75588148	5	140478	666	2693	GOLGA6D	False
15	75592294	75595306	1	260357	666	2693	DNM1P34	False
15	75613738	75615034	2	259790	666	2693;2694	ANP32BP1	False
15	75628232	75635565	5	140365	666	2693;2694	COMMD4	False
15	75639296	75649455	5	140398	666	2693;2694	NEIL1	True
15	75645952	75646026	9	207636	666	2693;2694	MIR631	False
15	75647548	75660971	5	140400	666	2693;2694	MAN2C1	False
15	75660496	75661925	10	260274	666	2693;2694	AC068338.2	False
15	75661720	75748183	5	169375	666	2693;2694	SIN3A	True
15	75680608	75681169	7	241890	666	2694	AC105137.1	False
15	75707590	75708361	7	261714	666	2694	AC105137.2	False
15	75755592	75871630	5	169410	666	2694	PTPN9	False
15	75773002	75773177	0	260165	666	2694	AC105036.2	False
15	75805111	75805381	7	259931	666	2694	AC105036.1	False
15	75890424	75918810	5	169371	666	2694	SNUPN	False
15	75931426	75941047	5	177971	666	2694	IMP3	False
15	75940247	75954642	5	173548	666	2694	SNX33	False
15	75966663	76005189	5	173546	666	2694	CSPG4	False
15	76016318	76020029	5	182950	666	2694	ODF3L1	False
15	76030311	76031568	5	256530	666	2694	AC019294.1	False
15	76039110	76039604	7	260815	666	2694	AC019294.3	False
15	76051842	76054746	10	261043	666	2694	AC019294.4	False
15	76067894	76079239	1	187812	666	2694	AC019294.1	False
15	76083811	76085024	0	261820	666	2694	DNM1P49	False
15	76135626	76193419	5	140367	666	2694	UBE2Q2	False
15	76196200	76234851	5	167196	666	2694	FBXO22	False
15	76228310	76352136	5	169752	666	2694	NRG4	True
15	76242805	76243485	7	260685	666	2694	AC027104.1	False
15	76352178	76521462	5	169758	666	2694	TMEM266	False
15	76507696	76603813	5	140374	666;667	2694	ETFA	False
15	76551327	76554031	7	259581	666	2694	TYRO3P	False
15	76629065	76634817	5	159556	667	2694	ISL2	False
15	76635983	76636706	10	270036	667	2694	AC027243.2	False
15	76640245	77197785	5	140386	667	2694	SCAPER	False
15	76764440	76764706	7	261232	667	2694	AC090751.1	False
15	76878988	76879032	9	266449	667	2694	MIR3713	False
15	77223960	77246733	5	117906	667	2694;2695	RCN2	False
15	77271586	77272792	7	259565	667	2695	KRT8P23	False
15	77285700	77329673	5	140368	667	2695	PSTPIP1	False
15	77333745	77376326	5	140391	667	2695	TSPAN3	False
15	77336022	77337502	10	259652	667	2695	AC090181.1	False
15	77392998	77712486	5	173517	667	2695	PEAK1	False
15	77496920	77497442	7	259722	667	2695	AC087465.1	False
15	77570807	77571116	7	230459	667	2695	AC060773.1	False
15	77712754	77777949	5	140382	667	2695	HMG20A	True
15	77817882	77826452	10	259362	667	2695	AC046168.1	False
15	77861312	77901230	10	259420	667	2695	AC046168.2	False
15	77905369	78113242	5	169783	667	2695	LINGO1	False
15	78187026	78197016	1	260139	667	2695	CSPG4P13	False
15	78206559	78219188	1	260776	667	2695;2696	AC104758.3	False
15	78208864	78214361	10	261244	667	2695;2696	AC104758.4	False
15	78233784	78236924	1	214646	667	2695;2696	AC104758.1	False
15	78246417	78255996	10	261403	667	2696	AC104758.5	False
15	78268384	78285399	1	261143	667	2696	ADAMTS7P3	False
15	78276378	78370066	5	167202	667;668	2696	TBC1D2B	True
15	78330873	78330937	9	221476	668	2696	MIR1827	False
15	78370150	78397251	5	183476	668	2696	SH2D7	False
15	78396948	78423886	5	136425	668	2696	CIB2	False
15	78423840	78464291	5	166411	668	2696	IDH3A	False
15	78433585	78435515	10	260988	668	2696	AC090260.1	False
15	78459810	78538030	5	103740	668	2696	ACSBG1	False
15	78556428	78574538	5	140403	668	2696	DNAJA4	False
15	78570177	78592136	5	140395	668	2696	WDR61	False
15	78582869	78583563	2	259562	668	2696	AC090607.2	False
15	78632666	78640572	5	166426	668	2696	CRABP1	False
15	78674915	78675497	7	259413	668	2696	AC011270.1	False
15	78729773	78793798	5	136381	668	2696	IREB2	True
15	78799906	78829714	5	188266	668	2696	HYKK	False
15	78830023	78831288	5	268838	668	2696	AC027228.1	False
15	78832747	78844761	5	41357	668	2696	PSMA4	False
15	78857862	78887611	5	169684	668	2696	CHRNA5	False
15	78885394	78913637	5	80644	668	2696	CHRNA3	True
15	78916461	79020096	5	117971	668	2696	CHRNB4	False
15	78952986	79027837	1	261303	668	2696	AC022748.2	False
15	78953389	78953918	7	213307	668	2696	AC067863.1	False
15	79042175	79042449	0	273512	668	2696;2697	AC022748.3	False
15	79044449	79045715	1	238166	668	2696;2697	AC022748.1	False
15	79051545	79103773	5	136378	668	2696;2697	ADAMTS7	True
15	79102829	79190475	5	185787	668	2696;2697	MORF4L1	True
15	79155589	79156071	7	243711	668	2697	AC103975.1	False
15	79213400	79241916	5	103811	668	2697	CTSH	True
15	79252289	79383115	5	58335	668	2697	RASGRF1	True
15	79406635	79406701	9	239022	668	2697	AC069082.1	False
15	79484049	79576287	10	259234	668	2697;2698	ANKRD34C-AS1	False
15	79502130	79502213	9	207695	668	2697	MIR184	False
15	79528674	79529548	7	259419	668	2697;2698	HNRNPCP3	False
15	79585627	79590577	5	235711	668	2698	ANKRD34C	False
15	79603404	79719774	5	166557	668	2698	TMED3	False
15	79631072	79631156	9	266543	668	2698	AC027811.1	False
15	79724858	79764632	5	169330	668	2698	KIAA1024	True
15	79851598	79852646	7	259493	668	2698	AC023968.2	False
15	79960684	79961158	7	259208	668	2698	AC023968.1	False
15	80035653	80035810	7	260674	668	2698	AC026826.3	False
15	80044031	80044391	7	213527	668	2698	AC026826.1	False
15	80050891	80051104	7	259229	668	2698	AC026826.2	False
15	80124808	80125896	10	259548	668	2698	AC021483.1	False
15	80125927	80189721	5	136371	668	2698	MTHFS	False
15	80135889	80136646	10	261229	668	2698	AC021483.2	False
15	80137492	80216096	5	259332	668	2698	ST20-MTHFS	False
15	80191182	80216044	5	180953	668	2698	ST20	False
15	80215507	80217194	5	257028	668	2698	C15ORF37	False
15	80236840	80237920	7	259770	668	2698	AC015871.1	False
15	80253231	80263788	5	140379	668	2698	BCL2A1	True
15	80276493	80278066	7	271364	668	2698	AC015871.2	False
15	80351910	80430735	5	86666	668	2698	ZFAND6	False
15	80444832	80479288	5	103876	668	2698	FAH	False
15	80458265	80459322	10	259967	668	2698	AC087761.1	False
15	80487826	80544555	5	259417	668	2698	CTXND1	False
15	80555410	80634147	10	259361	668	2698	LINC00927	False
15	80637195	80695917	10	259495	668	2698;2699	AC016705.2	False
15	80696692	80890278	5	172379	668	2698;2699	ARNT2	True
15	80873444	80873580	9	266542	668	2699	hsa-mir-5572	False
15	80972025	81047962	5	136379	668	2699	ABHD17C	False
15	80985557	80986048	10	271983	668	2699	AC023302.1	False
15	81071684	81244117	5	103888	668	2699	CEMIP	False
15	81134319	81134414	9	208003	668	2699	MIR549	False
15	81238630	81282219	5	117899	668	2699;2700	MESD	False
15	81283145	81285599	10	260619	668	2699;2700	AC068870.1	False
15	81289758	81289814	9	265855	668	2699;2700	MIR4514	False
15	81291934	81292322	10	277782	668	2699;2700	AC068870.2	False
15	81293285	81298129	5	140406	668	2699;2700	TLNRD1	False
15	81299374	81441516	5	156206	668	2699;2700	CFAP161	False
15	81409976	81410681	7	259461	668	2700	ANP32BP3	False
15	81451916	81606399	5	172349	668	2700	IL16	False
15	81601394	81616524	5	172345	668	2700	STARD5	False
15	81623558	81666554	5	188869	668	2700	TMC3	False
15	81677731	81678115	7	284709	668	2700	KF456110.1	False
15	81695367	81695911	10	275995	668	2700	AC109809.1	False
15	81719789	82047558	10	259543	669	2700	AC060809.1	False
15	81846344	81989121	10	259594	669	2700	AC023034.1	False
15	81926228	81934531	10	259610	669	2700	AC023034.2	False
15	81952823	82163466	10	259692	669	2700	AC104041.1	False
15	82245644	82288007	10	259445	669	2700	AC025219.1	False
15	82302553	82302948	7	259622	669	2700	AC026956.1	False
15	82334119	82338482	5	183496	669	2700	MEX3B	False
15	82336635	82336717	9	222521	669	2700	AC026956.1	False
15	82380935	82390035	10	259518	669	2700	LINC01583	False
15	82422571	82555104	5	140598	669	2700	EFL1	False
15	82555151	82577271	5	188659	669	2700	SAXO2	False
15	82590891	82626963	1	274376	669	2700;2701	ADAMTS7P1	False
15	82635130	82641706	5	205281	669	2700;2701	GOLGA6L10	True
15	82722223	82731338	5	197978	669	2701	GOLGA6L9	False
15	82769264	82769347	9	221095	669	2701	AC135995.1	False
15	82930438	82939159	5	215749	669	2701	RP13-996F3.5	False
15	82970531	82970614	9	221177	669	2701	AC126339.1	False
15	83011379	83018198	5	259243	669	2701	RP13-996F3.4	True
15	83023847	83088805	1	259429	669	2701	UBE2Q2P2	False
15	83114396	83123535	1	275695	669	2701	UBE2Q2P6	False
15	83140925	83141148	0	278603	669	2701	AC245033.3	False
15	83145848	83145931	9	221517	669	2701	AC010724.1	False
15	83188579	83195200	1	277741	669	2701;2702	GOLGA6L17P	False
15	83200404	83202890	0	259637	669	2702	DNM1P38	False
15	83205504	83209315	5	182774	669	2702	RPS17	False
15	83208783	83224682	5	260836	669	2702	AC245033.1	False
15	83209620	83231124	10	278013	669	2702	AC245033.2	False
15	83211951	83317612	5	214575	669	2702	CPEB1	False
15	83328033	83378666	5	103723	669	2702	AP3B2	False
15	83360475	83361110	7	259707	669	2702	AC105339.3	False
15	83379223	83382781	28	228141	669	2702	AC105339.1	False
15	83394625	83407656	2	259315	669	2702	ACTG1P17	False
15	83395302	83395385	9	266697	669	2702	AC105339.2	False
15	83424114	83474822	5	186628	669	2702	FSD2	False
15	83478380	83504860	5	156232	669	2702	WHAMM	False
15	83505698	83654905	5	103942	669	2702;2703	HOMER2	True
15	83654959	83659809	5	169612	669	2702;2703	FAM103A1	False
15	83657193	83680393	5	169609	669	2702;2703	C15orf40	False
15	83685174	83736106	5	64726	669	2702;2703	BTBD1	False
15	83713120	83713523	7	259308	669	2702;2703	AC024270.1	False
15	83736087	83736167	9	263643	669	2703	MIR4515	False
15	83776159	83813606	5	136404	669	2703	TM6SF1	False
15	83781490	83876770	5	166503	669	2703	HDGFL3	False
15	83924655	83953466	5	169594	669	2703	BNC1	False
15	84115980	84287495	5	140600	669	2703	SH3GL3	False
15	84284938	84285010	9	223180	669	2703	AC087738.1	False
15	84322838	84708594	5	156218	669	2703	ADAMTSL3	True
15	84408536	84408951	2	261665	669	2703	TUBAP4	False
15	84657985	84658097	9	221484	669	2703	AC027807.1	False
15	84721865	84748849	0	259609	669	2703	AC027807.1	False
15	84748920	84795356	1	259404	669	2703	EFTUD1P1	False
15	84839930	84841946	10	259694	669	2703	AC136698.1	False
15	84841242	84850986	5	259511	669	2703	UBE2Q2L	False
15	84855504	84866136	0	259726	669	2703	CSPG4P11	False
15	84868063	84898888	1	225151	669	2703	GOLGA2P7	False
15	84873268	84873351	9	221008	669	2703	AC136698.1	False
15	84904525	84914120	5	184206	669	2703	GOLGA6L4	False
15	84924665	84924766	0	259633	669	2703	UBE2Q2P8	False
15	84944427	84950601	0	259683	669	2703	AC243562.2	False
15	84949210	84950212	0	259570	669	2703	AC243562.1	False
15	84949877	84949960	9	221247	669	2703	AC136704.1	False
15	84953014	84966399	1	235370	669	2703	DNM1P51	False
15	84956505	84962703	1	272887	669	2703	CSPG4P5	False
15	84967471	84976535	1	259538	669	2703	UBE2Q2P11	False
15	84977316	84980581	10	259774	669	2703	AC243562.3	False
15	85034711	85043830	0	197627	669	2703;2704	UBE2Q2P12	False
15	85043609	85045612	10	259551	669	2703;2704	AC048382.4	False
15	85048694	85048726	0	259302	669	2703;2704	AC048382.3	False
15	85051116	85060045	1	230373	669	2703;2704	GOLGA6L5P	False
15	85070012	85114447	1	189136	669	2703;2704	UBE2Q2P1	False
15	85113880	85123406	1	259728	669	2704	LINC00933	False
15	85144217	85171027	5	176371	669	2704	ZSCAN2	False
15	85174682	85190709	1	176700	669	2704	SCAND2P	False
15	85177105	85177866	2	254779	669	2704	EGLN1P1	False
15	85182512	85197574	5	177082	669	2704	WDR73	False
15	85198360	85201794	5	197696	669;670	2704	NMB	False
15	85212769	85259947	5	140612	670	2704	SEC11A	False
15	85291866	85349663	5	166716	670	2704	ZNF592	True
15	85359911	85416713	5	136383	670	2704	ALPK3	False
15	85427885	85489027	5	156222	670	2704	SLC28A1	False
15	85483735	85484364	7	271044	670	2704	AC087468.1	False
15	85523671	85682376	5	73417	670	2704	PDE8A	False
15	85721859	85722037	7	259270	670	2704	AC044860.2	False
15	85724441	85725314	7	259449	670	2704	NIFKP8	False
15	85734669	85757136	1	259295	670	2704;2705	CSPG4P12	False
15	85748671	85778026	1	229212	670	2704;2705	AC044860.1	False
15	85752346	85752429	9	221266	670	2704;2705	AC044860.1	False
15	85783703	85790401	0	188388	670	2704;2705	GOLGA6L3	False
15	85798600	85873565	1	218052	670	2704;2705	ADAMTS7P4	False
15	85815758	85816205	0	259317	670	2705	AC044860.3	False
15	85923802	86292589	5	170776	670	2705	AKAP13	True
15	85958459	85958864	2	259630	670	2705	AC104046.1	False
15	86302554	86338261	5	183655	670	2705	KLHL25	False
15	86313727	86313809	9	221634	670	2705	MIR1276	False
15	86314221	86314394	7	259195	670	2705	AC021739.1	False
15	86368866	86368961	9	264406	670	2705;2706	MIR548AP	False
15	86501948	86502202	7	259608	670	2706	AC104229.1	False
15	86623204	87572283	5	273540	670	2706;2707	AGBL1	False
15	86683069	86683471	7	261077	670	2706	AC016180.1	False
15	87585285	87590392	10	259761	670	2707	AC078905.1	False
15	87975289	88247083	10	259560	670	2707	AC020687.1	False
15	88120160	88123097	10	259527	670	2707	LINC00052	False
15	88402982	88799999	5	140538	670	2707	NTRK3	True
15	88687166	88687396	7	259183	670	2707	MED28P6	False
15	88795961	88814297	10	260305	670	2707	NTRK3-AS1	False
15	89002707	89010650	5	259494	670	2707;2708	MRPL46	False
15	89010684	89024004	5	181991	670	2707;2708	MRPS11	False
15	89037671	89089906	5	140543	670	2707;2708	DET1	False
15	89081810	89081913	9	221391	670	2707;2708	AC013489.1	False
15	89111518	89111793	7	259569	671	2707;2708	AC013489.2	False
15	89128797	89148341	10	249487	671	2708	LINC01586	False
15	89151338	89151428	9	221630	671	2708	MIR1179	False
15	89155056	89155165	9	207703	671	2708	MIR7-2	True
15	89164527	89175513	5	181026	671	2708	AEN	False
15	89179384	89199714	5	172183	671	2708	ISG20	False
15	89340644	89341965	10	259676	671	2708	AC103982.1	False
15	89346674	89418585	5	157766	671	2708	ACAN	False
15	89420519	89438857	5	140511	671	2708	HAPLN3	False
15	89441914	89456642	5	140545	671	2708	MFGE8	False
15	89495914	89496691	7	259350	671	2708	AC067805.1	False
15	89503301	89504277	7	259489	671	2708	KRT18P47	False
15	89515632	89515683	9	265866	671	2708	AC067805.1	False
15	89532750	89533476	7	261549	671	2708	AC107954.1	False
15	89581208	89581517	7	260275	671	2708	AC013565.2	False
15	89584454	89626050	10	260123	671	2708	AC013565.1	False
15	89630690	89745591	5	140526	671	2708	ABHD2	False
15	89678778	89679726	7	259699	671	2708	HMGB1P8	False
15	89744322	89744999	7	259948	671	2708	AC124068.1	False
15	89753100	89764982	5	140522	671	2708	RLBP1	False
15	89787180	89860492	5	140525	671	2708	FANCI	True
15	89848429	89878092	5	140521	671	2708	POLG	True
15	89904810	89941718	10	255571	671	2708	MIR9-3HG	False
15	89911248	89911337	9	207819	671	2708	MIR9-3	True
15	90014629	90039844	5	140519	671	2708	RHCG	False
15	90048508	90067265	10	259218	671	2708	LINC00928	False
15	90052192	90053647	10	261478	671	2708	AC013391.3	False
15	90118713	90174287	5	140534	671	2708	TICRR	False
15	90152020	90198682	5	166813	671	2708	KIF7	True
15	90207596	90222658	5	166819	671	2708	PLIN1	False
15	90220995	90234014	5	166821	671	2708	PEX11A	False
15	90231168	90231474	7	241362	671	2708	AC013787.1	False
15	90234028	90286869	5	140527	671	2708	WDR93	False
15	90291892	90294541	5	166823	671	2708	MESP1	False
15	90295527	90296724	7	259441	671	2708	AC079075.1	False
15	90303822	90321985	5	188095	671	2708	MESP2	False
15	90328120	90358633	5	166825	671	2708	ANPEP	True
15	90373831	90437870	5	157823	671	2708	AP3S2	False
15	90377540	90456114	5	250021	671	2708	C15orf38-AP3S2	False
15	90393869	90393953	9	264966	671	2708	MIR5094	False
15	90419772	90420517	7	259677	671	2708	AC027176.2	False
15	90427163	90427262	9	264796	671	2708	MIR5009	False
15	90438238	90456188	5	242498	671	2708	ARPIN	False
15	90479724	90480237	7	259273	671	2708	AC027176.1	False
15	90544624	90625438	5	140548	671	2708	ZNF710	False
15	90549987	90550073	9	265871	671	2708	MIR3174	False
15	90626277	90645736	5	182054	671	2708	IDH2	True
15	90645881	90676677	10	259685	671	2708;2709	AC092769.1	False
15	90703836	90772911	5	185033	671	2708;2709	SEMA4B	True
15	90749804	90750199	2	225193	671	2708;2709	AC091167.1	False
15	90773207	90777279	5	185043	671	2708;2709	CIB1	True
15	90777040	90789043	5	183208	671	2708;2709	GDPGP1	False
15	90777432	90808694	5	284626	671	2708;2709	AC091167.8	False
15	90792762	90808714	5	213471	671	2708;2709	TTLL13P	False
15	90792788	90815440	5	261147	671	2708;2709	AC091167.3	False
15	90808891	90821373	5	182768	671	2709	NGRN	False
15	90809549	90857731	5	275674	671	2709	AC091167.7	False
15	90818361	90818948	2	228998	671	2709	AC091167.2	False
15	90825080	90825263	0	270322	671	2709	AC091167.4	False
15	90825090	90825502	10	275345	671	2709	AC091167.6	False
15	90827608	90828812	7	271396	671	2709	AC091167.5	False
15	90835194	90838915	1	214433	671	2709	GOLGA2P8	False
15	90838273	90838355	9	221309	671	2709	AC091167.1	False
15	90892076	90892429	7	238244	671	2709	GABARAPL3	False
15	90895477	90912378	5	196391	671	2709	ZNF774	False
15	90929046	90929295	7	259262	671	2709	NDUFA3P4	False
15	90931450	91045475	5	140575	671	2709	IQGAP1	True
15	91073157	91188577	5	140577	671	2709	CRTC3	True
15	91177957	91178265	7	259746	671	2709	HSPE1P3	False
15	91193862	91194334	10	278370	671	2709	AC021422.1	False
15	91260558	91359395	5	197299	671	2709	BLM	True
15	91411822	91426688	5	140564	671	2709	FURIN	False
15	91426925	91439006	5	182511	671	2709	FES	True
15	91445448	91465814	5	196547	671	2709	MAN2A2	False
15	91473194	91475799	5	184508	671	2709	HDDC3	False
15	91473410	91497323	5	140553	671	2709;2710	UNC45A	False
15	91498100	91506355	5	166965	671	2709;2710	RCCD1	False
15	91509268	91538859	5	198901	671	2709;2710	PRC1	False
15	91541646	91565833	5	184056	671	2709;2710	VPS33B	False
15	91565996	91566430	10	278514	671	2710	AC068831.8	False
15	91573118	91573226	2	258542	671	2710	AC068831.4	False
15	91574476	91574921	0	275929	671	2710	AC068831.7	False
15	91574942	91575665	0	258665	671	2710	AC068831.5	False
15	91643180	91844539	5	185518	671	2710;2711	SV2B	False
15	91951938	92148441	10	258551	671	2711	CRAT37	False
15	92076121	92078325	10	258954	671	2711	AC107958.3	False
15	92186247	92192344	10	258765	671	2711	AC107958.2	False
15	92220001	92220290	7	258540	671	2711	AC107958.1	False
15	92286071	92287185	7	259057	671	2711	AC105109.1	False
15	92396925	92715665	5	176463	671	2711;2712	SLCO3A1	False
15	92824714	92825314	7	258726	671	2712	DUXAP6	False
15	92829071	92829908	7	258925	671	2712	NPM1P5	False
15	92937058	93011958	5	140557	671	2712	ST8SIA2	False
15	92964090	92965965	2	258739	671	2712	ENO1P2	False
15	93013463	93014776	10	259170	671	2712	AC090985.1	False
15	93014884	93044347	10	183643	671	2712	C15orf32	False
15	93111048	93115272	10	258647	671	2712	LINC00930	False
15	93160673	93353114	5	185442	671	2712	FAM174B	False
15	93170303	93170644	7	259064	671	2712	AC091544.4	False
15	93255038	93255340	7	253954	671	2712	HMGN1P38	False
15	93258940	93277425	2	258741	671	2712	AC091544.3	False
15	93262623	93262970	7	240484	671	2712	AC091544.1	False
15	93305987	93306980	7	258562	671	2712	AC106028.1	False
15	93338877	93339669	7	258527	671	2712	ASB9P1	False
15	93351681	93352287	10	274215	671	2712	AC106028.4	False
15	93362828	93363222	10	275175	671	2712	AC106028.5	False
15	93426643	93492460	5	279765	671	2712	AC013394.1	False
15	93443419	93571235	5	173575	671	2712;2713	CHD2	True
15	93447629	93447705	9	264173	671	2712	MIR3175	False
15	93578503	93632433	5	182175	671	2712;2713	RGMA	False
15	93608815	93609835	2	258611	671	2713	AC087641.1	False
15	93749295	93751277	5	269360	671	2713	AC112693.2	False
15	93800427	93803704	10	258888	671	2713	AC112693.1	False
15	93829464	93829552	9	212063	671	2713	AC112693.1	False
15	93844645	93844876	7	258971	671	2713	AC112693.2	False
15	93855786	94112712	10	257060	671	2713	AC091078.1	False
15	93960079	93965805	10	258909	671	2713	AC091078.3	False
15	93973888	93974446	7	258787	671	2713	AC091078.2	False
15	94133096	94304028	10	258631	671;672	2713	AC110023.1	False
15	94261771	94614049	10	258754	671;672	2713	LINC01579	False
15	94368287	94368388	2	258627	672	2713	AC103996.1	False
15	94380840	94396210	10	259123	672	2713	AC103996.3	False
15	94406338	94421585	10	258476	672	2713	LINC02207	False
15	94425311	94429972	10	258831	672	2713	AC103996.2	False
15	94440141	94440256	9	222409	672	2713	AC103996.1	False
15	94443930	94527379	10	258785	672	2713	LINC01580	False
15	94448634	94651167	10	259724	672	2713	LINC01581	False
15	94576887	94577406	7	258895	672	2713	AC104390.1	False
15	94624327	94624420	9	212022	672	2713	AC080032.1	False
15	94711578	94711980	7	258570	672	2713	AC110027.1	False
15	94774767	95027181	5	140563	672	2713;2714	MCTP2	False
15	94816725	94817234	7	258632	672	2713	AC135626.1	False
15	95143243	95144050	10	259331	672	2714	AC009432.1	False
15	95384288	95713093	2	277654	672	2714	AC087633.2	False
15	95398815	95400240	10	270017	672	2714	AC107976.1	False
15	95577613	95578966	10	258433	672	2714	AC087633.1	False
15	95623324	95676088	10	258773	672	2714	AC087636.1	False
15	95752328	95870358	10	248441	672	2714	LINC01197	False
15	95768555	95769093	10	273923	672	2714	AC104260.1	False
15	95976324	96051076	10	259134	672	2714	LINC00924	False
15	96006821	96036999	10	258489	672	2714	AC027013.1	False
15	96181575	96368680	10	275016	672	2714	AC015574.1	False
15	96533811	96844219	10	275443	672	2714	AC012409.2	False
15	96588570	96607586	10	259702	672	2714	AC024337.1	False
15	96623942	96627813	10	273771	672	2714	AC024337.2	False
15	96682701	96683681	10	277135	672	2714	AC012409.3	False
15	96714810	96717568	10	259359	672	2714	AC012409.1	False
15	96774126	96774374	10	278146	672	2714	AC012409.4	False
15	96779014	96779932	10	259763	672	2714	LINC02157	False
15	96831280	96831660	5	205148	672	2714	AC016251.1	False
15	96869167	96883492	5	185551	672	2714;2715	NR2F2	True
15	96876490	96876536	9	222651	672	2714	MIR1469	False
15	96886182	96888880	10	275322	672	2714;2715	AC103746.1	False
15	96897466	96947033	10	259275	672	2714;2715	AC087477.2	False
15	96904487	96904900	5	268484	672	2714;2715	AC087477.1	False
15	96931443	96932285	7	259614	672	2714;2715	AC087477.6	False
15	96936375	96948419	10	259542	672	2714;2715	AC087477.5	False
15	96981800	96987496	10	259312	672	2715	AC087477.3	False
15	96984796	96985543	7	250825	672	2715	PGAM1P12	False
15	96991384	96991723	7	242295	672	2715	AC087477.1	False
15	96992072	96992979	10	259534	672	2715	AC087477.4	False
15	97094611	97094747	7	259340	672	2715	AC110588.1	False
15	97300217	97301826	7	214424	672	2715	FAM149B1P1	False
15	97326619	97328845	5	185594	672	2715	SPATA8	False
15	97634492	97634582	9	215948	672	2715	AC055873.1	False
15	97815407	97862518	10	259403	672	2715	AC020704.1	False
15	97839111	97975324	10	259485	672	2715	LINC02253	False
15	97913601	98065041	10	259664	672	2715	LINC02254	False
15	98083827	98103932	10	259582	672	2715	AC026523.1	False
15	98115415	98417780	10	251209	672	2715;2716	LINC00923	False
15	98419519	98421616	10	259870	672	2715;2716	AC024651.2	False
15	98503928	98517068	5	140450	673	2716	ARRDC4	False
15	98525739	98534372	10	259478	673	2716	AC024651.1	False
15	98546311	98565007	10	258483	673	2716	LINC02251	False
15	98589896	98836406	10	259199	673	2716	AC022523.1	False
15	98628856	98646941	10	259611	673	2716	LINC01582	False
15	98661400	98661549	7	259266	673	2716	AC022523.2	False
15	98665792	98674836	10	259320	673	2716	AC022523.3	False
15	98825304	98829136	10	259041	673	2716	AC015722.1	False
15	98862916	98863466	10	274312	673	2716	AC015722.2	False
