#chromosomeIndex	startPos	endPos	geneTypeIndex	geneId	cytobandIndices
17	56597611	56618179	5	108387	713
17	56618948	56621729	5	181013	713
17	56634039	56769416	5	121101	713
17	56737785	56769379	5	266826	713
17	56752647	56752823	7	266561	713
17	56769934	56812972	5	108384	713
17	56824416	56824701	10	274198	713
17	56833230	57062537	5	175175	713
17	56975137	56977053	7	241462	713
17	57059999	57184282	5	108395	713
17	57066229	57066315	9	216168	713
17	57187312	57232630	5	182628	713
17	57215119	57215233	9	211514	713
17	57228497	57228582	9	207996	713
17	57232860	57282066	5	68489	713
17	57252344	57259148	0	266537	713
17	57274927	57292587	5	265303	713
17	57286761	57292608	5	167447	713
17	57297828	57353328	5	153982	713
17	57358491	57358704	7	271063	713
17	57409050	57479090	5	175155	713
17	57443444	57443515	9	263857	713
17	57508230	57604307	10	265313	713;714
17	57642886	57685706	5	108406	714
17	57695914	57697075	10	273702	714
17	57697050	57774317	5	141367	714
17	57751997	57784987	5	141378	714
17	57784553	57919616	5	62716	714
17	57918627	57918698	9	199004	714
17	57936843	57970306	5	108423	714
17	57962376	57962913	7	270264	714
17	57970407	58027925	5	108443	714
17	57989558	57989727	7	241913	714
17	58018269	58050462	5	267318	714
17	58029601	58042122	5	189050	714
17	58042193	58074333	10	267302	714
17	58053370	58079745	1	266992	714
17	58085798	58094859	1	238283	714
17	58098433	58099797	0	275860	714
17	58103220	58108107	0	274378	714
17	58119722	58119803	9	263422	714
17	58119907	58119988	9	266701	714
17	58120055	58120133	9	265638	714
17	58120166	58120243	9	263820	714
17	58120386	58120466	9	264049	714
17	58120555	58156292	5	68097	714
17	58140365	58142143	7	267526	714
17	58156670	58166056	10	267416	714
17	58179120	58180280	2	280852	714
17	58191154	58198048	0	267295	714
17	58201471	58202835	0	277532	714
17	58213123	58217442	10	267095	714
17	58227297	58248260	5	167434	714
17	58250683	58251183	0	266960	714
17	58256455	58499831	5	170832	714;715
17	58322649	58323008	7	241157	715
17	58334081	58335772	0	275562	715
17	58393195	58393576	7	271626	715
17	58469790	58508782	5	141371	715
17	58511039	58513357	2	213228	715
17	58520510	58603580	5	62725	715
17	58590551	58590911	7	270553	715
17	58639371	58639522	7	267678	715
17	58641908	58663984	10	267772	715
17	58642101	58643032	7	266943	715
17	58677544	58743641	5	170836	715
17	58754814	59470199	5	141376	715
17	58804526	58804843	7	224011	715
17	58887526	58888823	7	267083	715
17	58888318	58888413	9	211515	715
17	58928743	58929106	7	254114	715
17	59147232	59147702	7	227694	715
17	59477257	59486827	5	121068	715
17	59489112	59490641	10	187013	715
17	59529765	59562471	5	121075	715
17	59667787	59668563	5	253506	715
17	59758627	59940882	5	136492	715
17	59942728	60005377	5	108506	715
17	60019966	60142643	5	108510	715
17	60093218	60093298	9	221302	715
17	60214333	60218000	7	266066	715
17	60308831	60324514	0	266365	715
17	60337995	60339297	0	266647	715
17	60342066	60353016	1	188755	715
17	60349848	60360276	5	270033	715
17	60359748	60374387	1	263887	715
17	60397245	60397550	7	242123	715
17	60421302	60493840	5	172421	715
17	60459029	60459376	7	239809	715
17	60474758	60475503	7	239527	715
17	60501228	60528183	5	87995	715
17	60536019	60692842	5	146872	715
17	60593682	60594128	7	239246	715
17	60703392	60703814	10	277463	715
17	60704762	60770958	5	11028	715
17	60778675	60885705	5	173838	715
17	60885861	60913732	10	265000	715
17	60918462	60919006	7	264907	715
17	60988051	61045910	10	283538	715
17	61021576	61021673	9	207552	715
17	61028192	61028549	2	265262	715
17	61044178	61045910	10	266411	715
17	61055855	61056202	7	270324	715
17	61082033	61082513	7	272164	715
17	61086917	61505060	5	170921	715;716
17	61165523	61166558	7	272383	716
17	61259527	61260178	2	264529	716
17	61409345	61409900	2	271919	716
17	61470716	61470947	0	271749	716
17	61507829	61509572	10	265282	716
17	61509665	61523739	5	8283	716
17	61532354	61533178	10	265971	716
17	61548965	61549454	7	228979	716
17	61554422	61575741	5	159640	716
17	61562184	61599209	5	264813	716
17	61584417	61597167	1	224353	716
17	61600695	61626338	5	173826	716
17	61627822	61671628	5	136485	716
17	61678231	61685725	5	136463	716
17	61688132	61688544	7	270587	716
17	61699775	61773663	5	198909	716
17	61713961	61714473	2	263883	716
17	61759696	61819346	5	266173	716
17	61773262	61778532	5	136490	716
17	61780205	61829457	5	125695	716
17	61822610	61853711	5	108588	716
17	61850963	61896677	5	198231	716
17	61896793	61907372	5	108592	716
17	61904512	61909386	5	87191	716
17	61909441	61920425	5	108604	716
17	61926652	61941739	28	240280	716
17	61949372	61951126	5	213218	716
17	61957575	61959295	5	136487	716
17	61963211	61963411	0	259533	716
17	61972269	61974021	5	136488	716
17	61978003	61978239	0	259333	716
17	61986957	61996198	5	204414	716
17	61994560	61996198	5	259384	716
17	62006100	62009714	5	7312	716
17	62015914	62050278	5	7314	716
17	62050280	62066782	10	263489	716
17	62073431	62077259	10	264954	716
17	62075711	62081664	5	224383	716
17	62079954	62097994	5	108622	716
17	62116502	62208179	5	178607	716
17	62223330	62223836	10	266402	716
17	62224587	62340661	5	136478	716
17	62385676	62386050	7	256358	716
17	62461569	62464760	5	271605	716
17	62473902	62493154	5	256525	716
17	62487640	62487906	7	256826	716
17	62495734	62504317	5	108654	716
17	62496891	62496957	9	265695	716
17	62497332	62497431	9	266241	716
17	62502706	62538579	5	258890	716
17	62526893	62526975	9	266566	716
17	62538413	62658186	5	108854	716;717
17	62568947	62569199	7	271779	716
17	62743382	62743610	7	270714	717
17	62746036	62754721	1	266820	717
17	62746538	62747429	0	265298	717
17	62758030	62758828	0	263647	717
17	62774960	62775055	0	265982	717
17	62775377	62833272	1	214176	717
17	62843504	62843846	0	272400	717
17	62850430	62915598	5	176809	717
17	62877209	62877299	7	272134	717
17	62888846	62888963	2	272220	717
17	62902001	62902136	2	271974	717
17	62923752	62930321	1	264057	717
17	62932603	62936347	0	266155	717
17	62936724	62936835	1	272346	717
17	62939380	62947172	10	265912	717
17	62947616	62947727	7	272006	717
17	62949801	62952664	1	232457	717
17	62962668	62971694	1	214174	717
17	63006833	63052957	5	120063	717
17	63096930	63223821	5	108370	717
17	63181437	63181600	7	265883	717
17	63416701	63416778	9	265189	717
17	63453659	63454526	10	263520	717
17	63524681	63557765	5	168646	717
17	63534220	63637151	5	266076	717
17	63631656	64188202	5	154240	717
17	63640426	63640735	7	271587	717
17	63651032	63651513	7	270870	717
17	64193811	64194356	7	266707	717
17	64208151	64252643	5	91583	718
17	64274177	64274782	0	284242	718
17	64298754	64806861	5	154229	718
17	64783190	64783286	9	207943	718
17	64831235	64881603	5	75429	718
17	64961026	65029514	5	75461	718
17	65027509	65028198	5	214167	718
17	65040706	65052913	5	108878	718
17	65066554	65242105	5	198265	718
17	65220844	65221157	7	213180	718
17	65272234	65272467	7	264093	718
17	65334032	65362743	5	197170	718
17	65373397	65693377	5	154217	718
17	65467605	65467701	9	207688	718
17	65713949	65740647	5	130935	718
17	65770707	65773440	0	266858	718
17	65780869	65781409	7	213179	718
17	65809698	65809770	9	222548	718
17	65821640	65980494	5	171634	718
17	65840061	65840130	9	265086	718
17	65987217	65992547	5	186665	718
17	66031635	66042958	5	182481	718
17	66091209	66091898	7	266117	718
17	66092187	66097615	10	265055	718
17	66098049	66111659	1	237854	718
17	66121918	66148609	1	267023	718
17	66122807	66125727	10	278730	718
17	66127603	66128048	10	274561	718
17	66129342	66132076	10	277476	718
17	66130816	66131745	7	267352	718
17	66148917	66155184	0	267708	718
17	66184688	66185306	10	278740	718
17	66186025	66188943	10	267731	718
17	66195062	66195737	7	267472	718
17	66201630	66203634	10	274712	718
17	66243715	66253305	5	196704	718
17	66255323	66418872	5	141337	718
17	66263167	66287408	5	108932	718
17	66417089	66453654	5	70540	718
17	66420592	66420689	9	207561	718
17	66507921	66547460	5	108946	718
17	66531254	66597530	5	108950	718
17	66539369	66542970	5	269657	718
17	66553657	66578718	10	267461	718
17	66587937	66760023	10	267659	718
17	66762614	66762700	9	263690	718
17	66789690	66793963	10	267250	718
17	66863433	66951533	5	141338	718
17	66970629	67057205	5	154258	718
17	67074843	67138029	5	154262	718;719
17	67090430	67091640	7	267361	718
17	67095683	67095797	9	265331	718
17	67143355	67240987	5	154263	719
17	67240452	67323385	5	154265	719
17	67314874	67315102	7	267203	719
17	67410839	67539472	5	108984	719
17	67473280	67497896	10	267653	719
17	67547499	67550002	10	267194	719
17	67573392	67899141	10	227517	719
17	67703334	67703514	7	267184	719
17	67945002	67945088	9	252100	719
17	67957848	67979679	10	237560	719
17	68047418	68064236	10	267603	719
17	68049570	68131749	5	153822	719
17	68164814	68176189	5	123700	719
17	68237465	68237902	7	267170	719
17	68308972	68365057	10	267109	719
17	68625058	68625406	7	267471	719
17	68774745	68775371	10	271239	719
17	69008138	69009728	7	271101	719
17	69093916	69198318	10	260785	719
17	69592479	69593420	10	225818	719
17	69617119	69617577	7	228118	719
17	69826011	69867891	10	283517	719
17	70017992	70030233	10	228639	719
17	70026432	70037438	10	256124	719
17	70036164	70036872	5	267893	719
17	70068474	70089622	10	226101	719
17	70117161	70122561	5	125398	719
17	70319264	70636611	10	227036	719
17	70339081	70351277	10	264026	719
17	70422080	70424993	10	263680	719
17	70623370	70623763	7	243514	719
17	70638870	70640629	10	263893	719
17	70642088	71088851	5	133195	719;720
17	70710522	70710610	9	222545	719
17	71064009	71064427	7	266501	720
17	71159174	71159498	7	265469	720
17	71161151	71172772	5	180616	720
17	71188771	71204646	5	166685	720
17	71203492	71232892	5	133193	720
17	71228372	71245086	5	141219	720
17	71244588	71258491	5	187959	720
17	71279763	71308314	5	179604	720
17	71330523	71640228	5	69188	720
17	71658707	71659987	10	265935	720
17	71733993	71752696	10	263574	720
17	71746469	71824659	10	177338	720
17	71782941	71796932	10	234721	720
17	71827711	71832158	10	265927	720
17	71890888	71908017	10	266765	720
17	72039591	72150351	10	266357	720
17	72199721	72206794	5	172809	720
17	72209653	72258159	5	141540	720
17	72270386	72311023	5	171595	720
17	72303826	72303947	9	252785	720
17	72322349	72351959	5	196169	720
17	72346906	72348271	5	268626	720
17	72352555	72358085	5	204347	720
17	72363546	72368761	5	257008	720
17	72420990	72447792	5	170412	720
17	72462555	72480935	5	167851	720
17	72517313	72527613	5	178789	720
17	72537247	72542282	5	167850	720
17	72545538	72548876	0	236770	720
17	72556840	72563482	8	284690	720
17	72575504	72588422	5	204345	720
17	72595979	72603368	10	261222	720
17	72606026	72619877	5	186407	720
17	72666717	72743474	5	172794	720
17	72690450	72709117	5	186074	720
17	72744752	72744838	9	264624	720
17	72744791	72765492	5	109062	720
17	72766686	72772506	5	109065	720
17	72772622	72835918	5	109066	720
17	72838162	72857627	5	161509	720
17	72858619	72869156	5	161513	720
17	72873428	72889879	5	172782	720
17	72912176	72919351	5	182040	720
17	72920370	72930007	5	183034	720
17	72931814	72946087	5	182938	720
17	72946838	72969261	5	167861	720
17	72983727	73001895	5	109089	720
17	73008765	73017356	5	167862	720
17	73028670	73061984	5	180901	720
17	73034958	73043080	5	167863	720
17	73056586	73056715	7	270993	720
17	73083822	73102257	5	170190	720
17	73106047	73126360	5	125449	720
17	73126320	73127890	5	125458	720
17	73131343	73164376	5	189159	720
17	73161681	73179078	5	188612	720
17	73201754	73231853	5	125450	720
17	73232694	73258444	5	125447	720
17	73257755	73262454	5	125445	720
17	73262309	73267308	5	125457	720
17	73269062	73285591	5	125454	720
17	73314157	73401790	5	177885	720
17	73334908	73335228	7	228007	720
17	73402150	73402243	9	264511	720
17	73437240	73496171	5	177728	720
17	73492726	73492837	9	265636	720
17	73496342	73511664	5	177303	720
17	73512141	73520820	5	182173	720
17	73521161	73571289	5	73350	720
17	73584139	73622581	5	266714	720
17	73622925	73663269	5	108469	720
17	73629514	73637484	5	204323	720
17	73642323	73644057	5	259120	720
17	73663196	73704142	5	161526	720
17	73717408	73753899	5	132470	720
17	73747675	73761792	5	108479	720
17	73772515	73781974	5	132475	720
17	73780602	73780688	9	263565	720
17	73780852	73821880	5	132478	720
17	73823306	73840798	5	92929	720
17	73841780	73852588	5	132471	720
17	73870242	73874656	5	132481	720
17	73876416	73893084	5	141569	720
17	73894724	73901494	5	204316	720
17	73894726	73926210	5	267426	720
17	73905655	73937221	5	188878	720
17	73937588	73975444	5	161533	720
17	73975301	73996667	5	257949	720
17	73975312	74002080	5	261408	720
17	73996987	74002080	5	250506	720
17	74000583	74023533	5	167880	720
17	74034856	74068734	5	167881	720
17	74068042	74079747	5	186919	720
17	74070875	74073622	5	182687	720
17	74077098	74117657	5	182473	720
17	74132414	74137380	5	129654	720
17	74138534	74236454	5	141576	720
17	74198725	74198877	7	267376	720
17	74221832	74222887	7	228218	720
17	74261283	74267380	5	185262	720
17	74270130	74304079	5	129646	720
17	74305567	74380602	5	161542	720
17	74341842	74342162	7	267518	720
17	74372665	74383941	5	176170	720
17	74385532	74449288	5	175931	720
17	74426499	74427206	7	242931	720
17	74449433	74466199	5	129673	720
17	74466973	74497872	5	129667	720
17	74523438	74547257	5	161544	720
17	74523668	74549660	5	214140	720
17	74559792	74566626	5	284526	720
17	74561461	74583038	5	70731	720
17	74591666	74591854	7	267084	720
17	74620843	74639920	5	70526	720
17	74668633	74707098	5	182534	720
17	74708914	74722881	5	70495	720
17	74722912	74730018	5	181038	720
17	74729060	74734604	5	267168	720
17	74730197	74733456	5	161547	720
17	74731947	74777531	5	92931	720
17	74732532	74732630	9	207556	720
17	74795126	74803184	10	267065	720;721
17	74846258	74857918	10	267535	721
17	74864538	74946475	5	167889	721
17	74953105	74954304	10	267521	721
17	75082798	75213183	5	129657	721
17	75195032	75195625	7	262870	721
17	75253819	75277979	10	263718	721
17	75260262	75260858	10	265121	721
17	75276651	75496678	5	184640	721;722
17	75393066	75393136	9	264060	722
17	75523080	75532674	10	267665	722
17	75543022	75559325	10	267506	722
17	75559450	75564777	10	267466	722
17	75718954	75724641	10	267790	722
17	75875109	75880169	10	204283	722
17	75955322	76104916	5	78687	722
17	76062339	76062842	7	267463	722
17	76106539	76128488	5	141524	722
17	76126851	76139049	5	167895	722
17	76142434	76162258	5	187997	722
17	76153484	76155216	7	267679	722
17	76164639	76169608	5	108639	722
17	76170156	76183314	5	167900	722
17	76183398	76203782	5	183077	722
17	76207699	76207989	7	267624	722
17	76210267	76221717	5	89685	722
17	76210462	76220740	5	268310	722
17	76227391	76237068	5	204278	722
17	76244274	76247521	10	283914	722
17	76257430	76274573	10	204277	722
17	76311810	76343879	10	267737	722
17	76352859	76356158	5	184557	722
17	76356534	76369992	10	266970	722
17	76374721	76421195	5	87157	722
17	76419778	76573476	5	187775	722
17	76422409	76422834	5	268965	722
17	76518329	76518910	7	267770	722
17	76613471	76628139	10	267123	722
17	76670130	76778379	5	108669	722
17	76783463	76837523	5	55483	722
17	76842035	76842950	7	267355	722
17	76849059	76921469	5	35862	722
17	76866992	76899299	5	178404	722
17	76967320	76976191	5	108679	722
17	76987799	77005949	5	171302	722
17	77018896	77045870	5	173918	722
17	77071021	77084681	5	167280	722
17	77085427	77512230	5	167281	722
17	77680985	77681058	9	266665	722
17	77681075	77686081	10	267719	722
17	77704681	77716021	5	182156	722
17	77751931	77761782	5	173894	722
17	77765931	77775482	5	141570	722
17	77784478	77784573	9	238331	722
17	77797251	77801503	10	262772	722
17	77806955	77813228	5	141582	722
17	77821857	77823909	10	262343	722
17	77889051	77900524	10	262585	722
17	77893156	77899261	10	262188	722
17	77906142	78009647	5	167291	722
17	78010431	78074412	5	141519	722
17	78075355	78093678	5	171298	722
17	78109013	78120982	5	141543	722
17	78123426	78123597	10	275479	722
17	78143791	78183130	5	141527	722
17	78180515	78194722	5	181523	722
17	78193498	78227299	5	181045	722
17	78234665	78372586	5	173821	722
17	78388965	78411886	5	173818	722
17	78393218	78393293	9	264961	722
17	78427535	78428529	10	260369	722
17	78440948	78451643	5	171246	722
17	78489015	78489189	7	262000	722
17	78489457	78489612	7	271340	722
17	78516003	78516405	7	213128	722
17	78518619	78940171	5	141564	722
17	78576349	78576726	7	232083	722
17	78950254	78950748	7	240270	722
17	78965398	78983317	5	176108	722
17	78977135	78978932	5	175911	722
17	78991769	78993811	10	262873	722
17	78997345	78999303	10	262098	722
17	79002930	79008681	10	226137	722
17	79008922	79091232	5	175866	722
17	79091095	79139877	5	181409	722
17	79099076	79099173	9	207736	722
17	79099677	79099755	9	211563	722
17	79106996	79107108	9	221025	722
17	79139307	79156964	5	225180	722
17	79163393	79196799	5	141577	722
17	79202077	79212891	5	167302	722
17	79213039	79215081	5	224877	722
17	79218800	79269347	5	157637	722
17	79277571	79283048	10	185168	722
17	79285070	79304474	5	185332	722
17	79312983	79313491	10	275542	722
17	79319276	79319766	10	275966	722
17	79336072	79348014	10	263154	722
17	79349801	79359160	10	262223	722
17	79361215	79361566	10	274833	722
17	79361926	79364056	10	262877	722
17	79369275	79433358	5	266074	722
17	79374516	79374578	9	266392	722
17	79418130	79418214	9	266189	722
17	79447549	79448596	10	278200	722
17	79476997	79490873	5	184009	722
17	79478052	79478135	9	266077	722
17	79495422	79504156	5	186765	722
17	79506911	79520987	5	185504	722
17	79523913	79615495	5	182446	722
17	79604197	79615779	5	182612	722
17	79617489	79630142	5	185527	722
17	79632066	79633665	5	204237	722
17	79633394	79640934	5	185298	722
17	79643031	79643116	9	263853	722
17	79648204	79650954	5	214087	722
17	79650356	79670168	5	185359	722
17	79670387	79674556	5	262814	722
17	79670401	79687569	5	262660	722
17	79679266	79688046	5	183048	722
17	79762008	79771889	5	215644	722
17	79780237	79791178	5	225663	722
17	79791368	79792926	5	182676	722
17	79801035	79818570	5	185624	722
17	79825597	79829282	5	141522	722
17	79836301	79838982	10	263731	722
17	79836543	79837433	10	263859	722
17	79845720	79849462	5	183684	722
17	79848666	79858867	5	141552	722
17	79858621	79860781	5	183979	722
17	79858841	79869340	5	185813	722
17	79869815	79879199	5	187531	722
17	79876146	79885590	5	197063	722
17	79890260	79900288	5	183010	722
17	79897521	79905109	5	185105	722
17	79910383	79919716	5	185269	722
17	79923508	79924465	10	264735	722
17	79934683	79975282	5	169696	722
17	79976578	79981983	5	169689	722
17	79981178	79989027	5	169683	722
17	79989500	79992080	5	169750	722
17	79993012	79995608	5	169738	722
17	80005778	80009707	5	169733	722
17	80008567	80015346	5	169727	722
17	80015382	80023763	5	169718	722
17	80036209	80056208	5	169710	722
17	80059336	80170706	5	176155	722
17	80186273	80219005	5	141526	722
17	80196899	80231607	5	141551	722
17	80214131	80216080	5	268852	722
17	80247922	80250690	10	265692	722
17	80251592	80252786	10	260563	722
17	80272744	80275478	5	173762	722
17	80278900	80291950	5	141574	722
17	80317123	80321652	5	182459	722
17	80332106	80333462	5	181408	722
17	80338986	80340566	10	260011	722
17	80347099	80376513	5	181396	722
17	80376194	80400521	5	169660	722
17	80400465	80408705	5	178927	722
17	80416056	80448413	5	141562	722
17	80477589	80602538	5	141568	722
17	80534492	80535267	7	265136	722
17	80572438	80606429	5	141580	722
17	80612849	80656604	5	141542	722
17	80626109	80626183	9	266107	722
17	80671784	80674131	10	263063	722
17	80674559	80688204	5	141560	722
17	80687040	80692019	10	263321	722
17	80693451	80709073	5	167363	722
17	80709940	80903798	5	141556	722
17	80735830	80735915	9	264383	722
17	80736353	80736450	9	265461	722
17	80787311	80798454	5	141579	722
17	80876158	80876661	10	262663	722
17	80900031	81009686	5	175711	722
17	81037567	81052864	5	176845	722
17	81056122	81056732	10	274370	722
17	81061205	81063860	10	261888	722
17	81091900	81125376	10	262898	722
17	81159765	81168959	10	262952	722
17	81168296	81175490	10	262094	722
17	81174666	81188573	2	232938	722
18	11103	15928	10	262352	723
18	14195	16898	10	263305	723
18	45034	46047	0	262181	723
18	47390	49557	1	173213	723
18	49815	73545	10	282965	723
18	80140	88570	0	262081	723
18	94202	94330	7	274446	723
18	109065	122219	1	263006	723
18	158383	214629	5	101557	723
18	214520	268050	5	79134	723
18	268148	270278	10	263884	723
18	316737	319165	10	264514	723
18	316740	500722	5	158270	723
18	508568	515294	10	264265	723
18	580357	582114	5	177143	723
18	596988	650334	5	79101	723
18	603166	603258	9	239158	723
18	657604	673578	5	176890	723
18	670324	712676	5	132199	723
18	721588	812547	5	176105	723
18	813275	813757	10	273355	723
18	832239	832470	7	266575	723
18	856527	857046	7	264179	723
18	904944	912173	5	141433	723
18	926084	927994	10	259837	723
18	962593	976884	10	272461	723
18	976590	1174824	10	263551	723
18	1159199	1160405	7	263505	723
18	1176791	1177013	7	266251	723
18	1254384	1408345	10	132204	723
18	1357652	1357943	7	263396	723
18	1362446	1363874	7	265417	723
18	1509184	1647098	10	266602	723
18	1655178	1779956	10	266450	723
18	1780330	1782065	10	264080	723
18	1883525	2489425	10	263745	723
18	1927728	1929095	7	264189	723
18	2537524	2571508	5	101574	723
18	2568391	2569121	7	264150	723
18	2571510	2616634	5	80986	723
18	2593673	2594912	7	235422	723
18	2652169	2655394	2	266405	723
18	2655737	2805015	5	101596	723
18	2847028	2915991	5	132205	723;724
18	2916992	3013313	5	101577	724
18	2945548	2946888	2	263606	724
18	2990650	2991076	7	264186	724
18	3025067	3025385	7	277447	724
18	3066805	3220106	5	101605	724
18	3246399	3247084	10	272688	724
18	3247479	3256234	5	101608	724
18	3261907	3278282	5	118680	724
18	3284143	3327290	10	266578	724
18	3347774	3350557	10	259256	724
18	3377914	3378245	7	240364	724
18	3394887	3395310	26	265243	724
18	3406340	3406816	7	243720	724
18	3411606	3459976	5	177426	724
18	3415143	3415578	2	263460	724
18	3466248	3478976	10	266835	724
18	3496030	4455335	5	170579	724
18	3580167	3580752	7	266373	724
18	3977649	3978615	7	250933	724
18	4430945	4431152	7	264246	724
18	4459230	4459458	7	265545	724
18	4775053	5004536	10	266268	724
18	4988091	4988168	9	222463	724
18	5002758	5003253	7	264775	724
18	5081181	5095814	10	265514	724
18	5132748	5133228	7	215368	724
18	5145284	5197502	5	231824	724
18	5159331	5171025	10	266153	724
18	5232875	5238525	10	265091	724
18	5236723	5238597	10	264575	724
18	5237825	5246507	10	263753	724
18	5240254	5241166	7	265188	724
18	5289018	5297052	5	198081	724
18	5310395	5317663	10	264254	724
18	5381640	5385329	10	266288	724
18	5392380	5630699	5	82397	724
18	5661944	5662049	9	252432	724
18	5748818	5876327	10	261738	724
18	5840694	5840832	9	272380	724
18	5882071	5895954	5	206432	724
18	5954705	6415236	5	154655	724
18	6256746	6260933	10	264707	724
18	6462143	6463014	2	235552	724
18	6493419	6495667	10	266065	724
18	6511415	6590652	10	265944	724
18	6641970	6642477	10	261627	724
18	6729717	6915715	5	88756	724
18	6919495	6929965	10	265933	724
18	6926943	6928209	7	264127	724
18	6941743	7117813	5	101680	724;725
18	7134930	7135818	7	263716	725
18	7231123	7232045	5	206422	725
18	7566780	8406859	5	173482	725
18	7738109	7738223	9	221631	725
18	7840935	7841058	9	263827	725
18	8227101	8227183	9	212067	725
18	8336437	8337038	5	268046	725
18	8412127	8414302	7	266613	725
18	8545633	8546815	7	225212	726
18	8609443	8639379	5	206418	726
18	8688020	8688408	7	263935	726
18	8705659	8832776	5	168502	726
18	9020027	9020762	7	242058	726
18	9102628	9134343	5	178127	726
18	9136226	9285983	5	101745	726
18	9315192	9334439	10	264964	726
18	9334765	9402418	5	128791	726
18	9473419	9474004	10	273335	726
18	9475007	9538114	5	17797	726
18	9546789	9615238	5	154845	726
18	9615262	9619361	10	263627	726
18	9678245	9679490	7	264644	726
18	9708162	9862548	5	168461	726
18	9734879	9735599	7	266891	726
18	9785105	9787802	7	266127	726
18	9880577	9880883	7	265564	726
18	9885723	9889272	5	168454	726
18	9912313	9912846	10	272799	726
18	9913999	9960018	5	101558	726
18	10005097	10005194	9	263630	726
18	10125337	10144403	10	265554	726
18	10323129	10372377	10	264876	726
18	10375100	10378111	10	266102	726
18	10405130	10414512	10	260913	726
18	10454625	10489945	5	154856	726
18	10525902	10552758	5	134265	726
18	10594587	10604795	10	265728	726
18	10612301	10626350	10	266604	726
18	10622120	10622264	7	264503	726
18	10623873	10624302	7	264311	726
18	10627643	10628843	10	264072	726
18	10632235	10632393	0	266470	726
18	10636667	10637396	7	265038	726
18	10666480	11148761	5	154864	726;727
18	10724617	10728537	2	264714	726
18	11326269	11328831	0	263682	727
18	11366912	11378408	10	267051	727
18	11390032	11390728	10	273119	727
18	11447755	11489368	10	267564	727
18	11454477	11465995	10	267425	727
18	11488569	11506982	10	267252	727
18	11552365	11552846	7	267371	727
18	11609595	11610611	5	236396	727
18	11618207	11618314	7	267794	727
18	11619508	11639698	1	257513	727
18	11620716	11621157	10	267143	727
18	11644335	11644823	0	267773	727
18	11666455	11670164	10	260759	727
18	11688955	11885684	5	141404	727
18	11745625	11747580	7	267333	727
18	11851395	11854448	5	255112	727
18	11882621	11909222	5	154889	727
18	11910633	11914343	10	267079	727
18	11928837	11929475	7	267661	727
18	11981024	12030882	5	141401	727
18	12040100	12040299	7	266995	727
18	12050308	12050671	7	267292	727
18	12056675	12057821	7	212712	727
18	12067172	12068416	7	267533	727
18	12073231	12076653	2	256616	727
18	12081539	12085266	10	267722	727
18	12091673	12093140	7	267478	727
18	12093852	12129748	5	181626	727
18	12101996	12102469	7	267162	727
18	12192202	12192933	7	267116	727
18	12200778	12201978	10	267643	727
18	12201981	12223538	2	267733	727
18	12211377	12211806	7	267076	727
18	12230410	12231572	10	267247	727
18	12246588	12247054	7	267663	727
18	12254318	12277594	5	176194	727
18	12288307	12291487	10	267069	727
18	12307668	12344319	5	176014	727
18	12328943	12377313	5	141385	727
18	12407895	12432237	5	141391	727
18	12432896	12437634	10	267108	727
18	12446511	12658133	5	134278	727
18	12450446	12451041	7	267515	727
18	12658042	12725739	5	128789	727
18	12661832	12702776	5	101624	727
18	12738964	12750067	10	266961	727
18	12739489	12749420	10	267654	727
18	12774650	12775922	10	260302	727
18	12785477	12929642	5	175354	727
18	12911185	12912022	7	267570	727
18	12912843	12913905	7	267336	727
18	12947132	12987535	5	85415	727
18	12991361	13125051	5	101639	727
18	13139779	13140488	7	267656	727
18	13151636	13152688	7	267032	727
18	13183401	13185616	10	267286	727
18	13217497	13652754	5	168675	727
18	13459946	13460025	9	266146	727
18	13611113	13611199	9	263527	727
18	13663346	13726662	5	177150	727
18	13665114	13665165	9	266606	727
18	13726659	13764557	5	101654	727
18	13823914	13823985	9	211528	727
18	13824148	13827322	5	176136	727
18	13882043	13915706	5	185231	727
18	13919602	13919922	7	243779	727
18	14053950	14054760	7	270469	727
18	14057456	14132489	5	175322	727
18	14074911	14075740	0	267756	727
18	14118593	14118701	9	252234	727
18	14137709	14139271	7	267704	727
18	14143595	14151138	7	267324	727
18	14153000	14157341	7	175319	727
18	14179096	14252139	1	186481	727
18	14222007	14222330	7	266145	727
18	14253547	14254074	7	274214	727
18	14337422	14342523	1	265787	727
18	14346213	14346922	7	277743	727
18	14361433	14361942	7	265437	727
18	14377545	14378756	7	187589	727
18	14391912	14393908	7	265296	727
18	14450215	14450882	7	266605	727
18	14477954	14499277	2	265766	727
18	14485805	14487500	7	266242	727
18	14507338	14543584	5	183206	727
18	14570843	14571787	0	265340	727
18	14613136	14614183	0	266693	727
18	14629831	14632805	7	264570	727
18	14680603	14681105	0	273732	727
18	14728271	14852737	5	180777	727
18	14771248	14771326	9	265481	727
18	14830165	14830241	9	265499	727
18	14877610	14884051	10	265786	727
18	14888708	14890085	0	264061	727
18	14903579	14915627	10	263618	727
18	14946266	14973769	10	266554	727
18	14969000	14970467	10	264301	727
18	14978738	14979838	10	263821	727
18	15003974	15006351	0	266522	727
18	15056844	15066597	10	278923	727
18	15075444	15122766	10	263635	727
18	15159723	15164466	10	264880	727
18	15196998	15197774	2	265015	727
18	15247428	15247996	7	265631	727
18	15254417	15271743	0	266818	727
18	15307662	15330281	1	215512	727
18	18526867	18691812	5	67900	729
