#chromosomeIndex	startPos	endPos	geneTypeIndex	geneId
16	66484901	66485254	7	260146
16	66503715	66551215	5	260851
16	66516775	66519747	5	247270
16	66541906	66586447	5	166548
16	66543340	66543951	10	260755
16	66583183	66585092	10	261519
16	66586466	66600154	5	217555
16	66586490	66613038	5	254788
16	66600296	66613040	5	89505
16	66613351	66622178	5	140932
16	66637777	66647795	5	140931
16	66648653	66730610	5	183723
16	66754796	66785701	5	135720
16	66772166	66773229	10	260558
16	66785655	66788643	10	246777
16	66788879	66835523	5	249961
16	66836778	66907159	5	159593
16	66878282	66888056	5	168748
16	66912492	66929657	5	172840
16	66942025	66952887	5	166589
16	66955582	66959547	5	166592
16	66965958	66968326	5	166595
16	66968347	66978999	5	172831
16	66995140	67009051	5	172828
16	67022492	67043661	5	172824
16	67063019	67134961	5	67955
16	67143861	67182442	5	125149
16	67182008	67185117	5	237172
16	67188083	67194201	5	102871
16	67193834	67198473	5	135722
16	67197288	67199718	5	265690
16	67198584	67203848	5	102878
16	67204057	67209638	5	140939
16	67209505	67217943	5	196123
16	67218269	67224107	5	179044
16	67226072	67232821	5	205250
16	67233014	67237932	5	102890
16	67236224	67236298	9	207948
16	67241042	67260951	5	125122
16	67244251	67260930	5	237102
16	67261006	67263181	5	168701
16	67263290	67281561	5	135723
16	67271586	67306093	5	135740
16	67311413	67323402	5	196155
16	67323331	67360666	5	168676
16	67360701	67419106	5	159708
16	67423712	67427438	5	159713
16	67428322	67450736	5	159714
16	67464555	67471456	5	176387
16	67464570	67465367	10	261320
16	67471917	67515140	5	159720
16	67516474	67517716	5	159723
16	67552321	67580691	5	39523
16	67583117	67597861	10	261386
16	67596310	67673086	5	102974
16	67678822	67691472	5	159753
16	67691415	67694718	5	102977
16	67694849	67696681	5	102981
16	67696848	67701168	5	124074
16	67700719	67702661	5	159761
16	67708434	67753324	5	141098
16	67756969	67840555	5	141084
16	67840668	67866051	5	102904
16	67862060	67881714	5	102901
16	67875985	67878098	5	168286
16	67880635	67906470	5	102898
16	67889858	67890014	7	262141
16	67906926	67918406	5	38358
16	67911560	67911643	9	221526
16	67916364	67920270	10	263126
16	67918708	67922758	5	188038
16	67927175	67963581	5	159792
16	67961543	67966317	5	141086
16	67963517	67969920	5	261884
16	67968405	67970990	5	205220
16	67973653	67978034	5	213398
16	67977377	68003504	5	124067
16	68009566	68014732	5	141096
16	68021297	68034489	5	167261
16	68021649	68113223	5	167264
16	68036335	68038855	0	262962
16	68047339	68049814	5	263201
16	68055177	68057345	5	182810
16	68089682	68089787	9	221789
16	68118654	68263162	5	72736
16	68243345	68243681	7	240435
16	68263014	68272005	5	103067
16	68279207	68294965	5	103066
16	68298419	68335726	5	103064
16	68318406	68344849	5	103061
16	68344877	68392466	5	132600
16	68392228	68482591	5	103056
16	68484186	68486221	10	274698
16	68511140	68511473	7	241334
16	68563993	68609975	5	184939
16	68625285	68628327	10	275383
16	68670092	68756519	5	62038
16	68684959	68685851	7	260860
16	68720302	68720573	2	261395
16	68771128	68869451	5	39068
16	68856490	68856973	7	260459
16	68877507	69119083	5	103047
16	68961450	68982164	10	260999
16	69059763	69060546	7	271129
16	69067578	69069945	2	244378
16	69139467	69152622	5	103044
16	69151913	69166487	5	168802
16	69165194	69265033	5	141076
16	69221032	69342955	5	168807
16	69333585	69356603	5	260914
16	69345259	69360842	5	132612
16	69354043	69373486	5	213380
16	69360816	69373570	5	272617
16	69362524	69364498	5	258429
16	69368994	69390209	5	260371
16	69369179	69385633	5	259900
16	69373333	69377014	5	132603
16	69377151	69385712	5	157315
16	69389464	69442474	5	132604
16	69458428	69500169	5	103018
16	69477143	69478193	7	261527
16	69598997	69738569	5	102908
16	69599711	69599771	9	223109
16	69740899	69760854	5	181019
16	69775770	69788843	5	141101
16	69790439	69791840	7	260290
16	69796209	69975644	5	198373
16	69966984	69967083	9	208017
16	69984608	69998355	5	157322
16	70009141	70009247	0	277003
16	70010291	70030091	1	226232
16	70044654	70099848	1	255185
16	70064249	70064325	9	239118
16	70113032	70113527	7	241183
16	70147529	70196440	5	90857
16	70207225	70221264	5	157335
16	70236257	70236362	7	261145
16	70239303	70239683	5	269746
16	70253477	70280513	1	261556
16	70258261	70258641	5	269866
16	70280681	70285833	5	223496
16	70286198	70323446	5	90861
16	70323566	70369186	5	157349
16	70333097	70406485	5	260537
16	70380732	70407286	5	168872
16	70409881	70473140	5	157350
16	70478577	70478815	7	240043
16	70488324	70514177	5	157353
16	70514471	70557468	5	103051
16	70557691	70611573	5	189091
16	70613798	70694585	5	157368
16	70695107	70719969	5	132613
16	70695570	70699739	5	268927
16	70721342	70835064	5	103043
16	70835986	70836743	10	262890
16	70841281	71264625	5	157423
16	70907087	70907216	9	223316
16	71315292	71323618	5	180917
16	71335486	71336772	10	261260
16	71365092	71365202	9	221237
16	71392616	71424341	5	172137
16	71444343	71460367	10	261348
16	71454386	71455421	0	262120
16	71464165	71467279	5	260734
16	71476958	71477759	0	262008
16	71481500	71496998	5	167377
16	71481503	71523214	5	261611
16	71498458	71598992	5	157429
16	71559136	71572649	5	140835
16	71599563	71611033	5	198650
16	71660064	71676017	5	140832
16	71671738	71758604	5	40199
16	71760878	71761895	10	260612
16	71762903	71843104	5	166747
16	71811506	71811737	7	283057
16	71867690	71869835	0	262140
16	71879894	71919171	5	224470
16	71879899	71965102	5	182149
16	71893583	71929239	5	102984
16	71963441	72033877	5	277481
16	72025050	72025204	7	242176
16	72038138	72038702	0	263311
16	72038936	72040442	7	263232
16	72042487	72061563	5	102967
16	72078188	72128330	5	140830
16	72088491	72094954	5	257017
16	72097123	72111145	5	261701
16	72127461	72146811	5	140829
16	72146056	72210777	5	118557
16	72258464	72259043	10	261673
16	72312167	72312467	7	261774
16	72317200	72698908	10	261008
16	72459847	72567791	10	260664
16	72613441	72613536	9	221286
16	72762515	72763793	2	261764
16	72806572	72807171	10	279206
16	72816784	73178346	5	140836
16	72821592	72821672	9	265573
16	73018756	73018853	9	221799
16	73094144	73096215	10	271009
16	73126248	73133236	10	260880
16	73157195	73171479	10	284675
16	73265954	73267869	10	261227
16	73352139	73925651	10	284683
16	73420704	73538853	10	258779
16	73577840	73592421	10	260848
16	73827978	73843632	10	283457
16	73846520	73849952	10	259817
16	73974538	73975423	4	225178
16	73974538	73975680	31	284670
16	73976977	74330660	10	261404
16	74254828	74255326	7	260471
16	74316313	74321417	10	261248
16	74330673	74340186	5	103035
16	74346507	74347288	7	239763
16	74347235	74349532	10	260884
16	74366300	74402138	1	214331
16	74401360	74403724	10	261079
16	74411776	74425978	5	196436
16	74426974	74427081	0	276822
16	74442168	74455851	5	140839
16	74481325	74641042	5	90863
16	74586149	74586644	7	240861
16	74646494	74647119	7	270945
16	74655292	74700779	5	168411
16	74701404	74702604	7	262904
16	74705753	74734858	5	168404
16	74746853	74808729	5	103089
16	74781109	74781209	9	263661
16	74876485	74877781	0	261458
16	74905265	75034071	5	103091
16	75032928	75144892	5	186187
16	75145758	75150669	5	166816
16	75153456	75178098	10	261058
16	75182390	75206134	5	184517
16	75226363	75227145	7	213318
16	75237994	75241083	5	168928
16	75252898	75258822	5	168925
16	75259972	75262095	1	240338
16	75262085	75301951	5	50820
16	75327596	75467383	5	153774
16	75446582	75498604	5	261717
16	75467734	75470290	10	274220
16	75476952	75499395	5	166822
16	75505950	75529282	5	183196
16	75531846	75532187	10	273971
16	75533686	75550178	1	262583
16	75562430	75579326	5	260092
16	75562433	75569145	5	135702
16	75570642	75590184	5	205084
16	75590290	75590957	10	276408
16	75600249	75611779	5	34713
16	75630879	75657198	5	65457
16	75661372	75682541	5	65427
16	75681684	75795770	5	166848
16	75694125	75710907	5	284484
16	75727827	75735357	5	282757
16	75728367	75734089	5	214325
16	75742954	75743713	7	261424
16	75748122	75760340	5	283755
16	75872528	75894765	10	261313
16	76141181	76181704	10	260223
16	76262283	76296263	10	260983
16	76268953	76269521	7	244485
16	76311176	76593135	5	152910
16	76413923	76414056	9	264645
16	76587314	76853521	5	261833
16	76616453	76616995	10	273659
16	76668895	76692375	10	250514
16	76770239	76962066	10	259995
16	76902833	76902916	9	266426
16	76912171	76912833	7	260797
16	77224732	77236302	5	103111
16	77233294	77247112	5	205078
16	77281710	77469011	5	140873
16	77469907	77469999	9	216131
16	77624703	77644578	10	261154
16	77744198	77744281	9	221226
16	77756389	77776157	5	140876
16	77822427	78014004	5	171724
16	77926319	77926812	7	261330
16	78056412	78100658	5	166509
16	78082380	78083794	7	260731
16	78089721	78090824	7	261776
16	78133310	79246564	5	186153
16	78389426	78389731	7	260014
16	78859178	78859903	7	243101
16	79015647	79015739	5	268977
16	79246608	79263350	10	261722
16	79539500	79550190	10	261472
16	79619740	79634611	5	178573
16	79637469	79638074	10	277214
16	79639699	79640502	10	278058
16	79653366	79654007	10	275040
16	79703552	79703634	9	221330
16	79710005	79841819	10	260876
16	79749129	79804460	10	261390
16	79831947	79861047	10	261082
16	80074559	80079642	10	260237
16	80099733	80201474	10	260706
16	80213026	80214579	10	261376
16	80574631	80584657	5	168589
16	80600691	80606705	10	260737
16	80631803	80838226	5	166446
16	80699358	80699460	9	265341
16	80862632	80926492	10	260896
16	81000345	81053875	5	103121
16	81040103	81066719	5	166451
16	81055921	81129889	5	284512
16	81069452	81080963	5	166454
16	81087102	81110872	5	166455
16	81087192	81129901	5	260643
16	81110924	81112466	10	245059
16	81115543	81130030	5	140905
16	81134480	81253975	8	166473
16	81272053	81324747	5	135697
16	81348557	81424489	5	261609
16	81418623	81418698	9	273048
16	81419068	81421165	10	272923
16	81478775	81745367	5	153815
16	81509628	81510124	7	260229
16	81771853	81801473	10	261218
16	81772702	81996298	5	197943
16	82021553	82022621	10	276519
16	82022460	82045093	5	184860
16	82068609	82132139	5	86696
16	82144658	82144758	9	263636
16	82154243	82155374	7	260161
16	82181403	82203831	5	135698
16	82203901	82209408	10	261029
16	82381112	82381184	9	264502
16	82468433	82468986	7	259873
16	82529598	82544524	10	261285
16	82587654	82608815	10	261176
16	82660408	83834245	5	140945
16	82875691	82875805	9	221395
16	83434148	83434220	9	222299
16	83541951	83542013	9	263785
16	83841448	83853342	5	230989
16	83932731	83960631	5	103150
16	83941737	83985050	5	260300
16	83981887	83999937	5	140961
16	84002237	84036381	5	103154
16	84043272	84076241	5	166558
16	84087366	84150511	5	140943
16	84152898	84154758	7	260410
16	84155751	84178797	5	103160
16	84178892	84212373	5	154099
16	84211453	84220676	5	103168
16	84224744	84230774	5	140955
16	84252273	84273356	5	168418
16	84288876	84294655	10	260858
16	84328252	84363457	5	103175
16	84376070	84377013	10	260504
16	84402133	84497793	5	64270
16	84510027	84587639	5	140950
16	84599200	84651683	5	103187
16	84682131	84701292	5	135686
16	84733584	84813528	5	103194
16	84853590	84954374	5	103196
16	84886574	84886673	9	265249
16	84961959	84973209	10	260340
16	85007787	85045141	5	153786
16	85061357	85127836	5	135709
16	85131964	85146114	5	153789
16	85170756	85183049	10	278214
16	85176302	85179607	10	275088
16	85203131	85709810	5	131149
16	85312426	85312641	7	270313
16	85316564	85319569	10	179219
16	85339832	85339931	9	266307
16	85475029	85475098	9	264203
16	85523419	85524437	10	278716
16	85613615	85617177	10	270124
16	85625872	85629326	10	260417
16	85709804	85723679	5	131153
16	85723690	85784735	5	154102
16	85775227	85775306	9	222190
16	85805364	85833214	5	131148
16	85832239	85840650	5	131143
16	85848031	85848668	7	270698
16	85849479	85850142	7	214259
16	85932409	85956215	5	140968
16	85968887	85969829	10	268804
16	86015356	86018329	10	269667
16	86115015	86123132	10	261177
16	86191812	86192404	10	268078
16	86226399	86232519	10	268505
16	86229787	86233326	10	269186
16	86255029	86256335	10	270058
16	86259186	86309351	10	268754
16	86320033	86326995	10	268532
16	86365450	86383289	10	168367
16	86380993	86383217	10	269826
16	86468436	86469490	7	268473
16	86508135	86542705	10	268388
16	86544133	86549024	5	103241
16	86553989	86557503	10	270020
16	86559063	86559858	7	243697
16	86563782	86588841	5	103248
16	86600857	86603334	5	176692
16	86609974	86615766	5	176678
16	86669934	86670751	10	260387
16	86679907	86702529	10	261161
16	86731724	86732447	10	274478
16	86754294	86755560	10	260026
16	86755697	86774665	10	261175
16	86939781	86940078	7	260795
16	87091390	87097597	10	232190
16	87100311	87103358	10	261363
16	87117168	87351026	5	260456
16	87245728	87260036	10	261095
16	87301791	87301943	7	243705
16	87336482	87367879	5	131152
16	87360593	87425748	5	103264
16	87417601	87438385	5	140941
16	87439852	87525651	5	140948
16	87500744	87501260	0	276393
16	87526161	87549241	10	260750
16	87635441	87731762	5	154118
16	87727143	87729753	10	226180
16	87730091	87799598	5	104731
16	87807094	87812980	10	260498
16	87813740	87840082	10	260177
16	87863629	87903094	5	103257
16	87915152	87970135	5	174990
16	87926561	87927341	7	270385
16	87978664	87978808	7	260443
16	87982850	88110924	5	172530
16	88112767	88120989	10	261193
16	88120993	88121538	10	260166
16	88121647	88134591	10	205037
16	88210895	88212252	10	260162
16	88210904	88212547	10	261327
16	88225092	88227273	10	261816
16	88227887	88228823	10	260420
16	88268391	88336117	10	261273
16	88493879	88507165	5	225614
16	88519725	88603424	5	179588
16	88535326	88535439	9	263456
16	88636789	88698374	5	158545
16	88704999	88706881	5	124391
16	88709691	88717560	5	51523
16	88718343	88729569	5	167508
16	88744090	88752901	5	185669
16	88762903	88772829	5	158717
16	88772871	88781794	5	174177
16	88781751	88851619	5	103335
16	88782686	88782745	9	265672
16	88869621	88875666	5	167513
16	88875747	88878352	5	198931
16	88880142	88923378	5	141012
16	88894366	88894545	5	269422
16	88922628	88929094	5	167515
16	88929741	88933068	5	205022
16	88941266	89043612	5	129993
16	89050440	89061777	10	259989
16	89112580	89119373	10	256982
16	89154783	89222254	5	176715
16	89225554	89230653	10	180422
16	89232791	89235555	10	205015
16	89238175	89261900	5	129910
16	89262169	89268072	5	259803
16	89284111	89303479	5	170100
16	89334035	89556969	5	167522
16	89525278	89525845	7	270832
16	89557325	89624176	5	197912
16	89627065	89633236	5	167526
16	89642176	89663654	5	178773
16	89679716	89704864	5	15413
16	89710839	89724253	5	131165
16	89724210	89737680	5	167523
16	89747145	89762772	5	185324
16	89749028	89752977	10	260259
16	89762751	89768113	5	158792
16	89773542	89787394	5	75399
16	89786808	89807311	5	158805
16	89803957	89883065	5	187741
16	89884587	89937727	5	204991
16	89939978	89980035	5	141002
16	89978527	89987385	5	258839
16	89985573	90002500	5	198211
16	89987800	90005169	5	258947
16	90014333	90034468	5	140995
16	90036199	90038942	5	177946
16	90038994	90068569	28	223959
16	90071273	90086536	5	3249
16	90086037	90111383	5	141013
16	90106169	90114181	1	222019
16	90122974	90158480	5	126856
16	90159562	90162762	1	261812
16	90168679	90244752	10	260528
16	90171503	90172724	10	260507
16	90176982	90234633	10	261172
16	90239625	90289086	10	260923
16	90240470	90242273	0	277349
17	4961	5048	9	273288
17	5810	31427	5	272636
17	33615	41378	10	273172
17	62180	236045	5	181031
17	260118	280853	5	187624
17	289769	295730	5	183688
17	411908	624957	5	141252
17	519242	519835	7	262708
17	560034	560787	7	244097
17	635652	646212	5	167695
17	647654	657239	5	179409
17	655900	658576	28	231784
17	660337	686630	5	167699
17	666805	668559	10	262228
17	685513	695749	5	171861
17	698546	699034	10	277491
17	702553	883010	5	167693
17	862274	862606	7	263017
17	885276	885361	9	265403
17	900357	906911	5	177370
17	906758	1132315	5	159842
17	925716	925799	9	264429
17	1059260	1059469	7	275997
17	1145233	1157294	10	262213
17	1173853	1174754	5	205899
17	1182957	1204281	5	184811
17	1247566	1303672	5	108953
17	1323983	1366456	5	167193
17	1367392	1396106	5	197879
17	1397865	1420182	5	132376
17	1421012	1466110	5	174238
17	1472561	1532180	5	167703
17	1537152	1549041	5	74660
17	1549439	1553371	5	167705
17	1553923	1588176	5	174231
17	1606084	1613732	5	185561
17	1614787	1620468	10	186594
17	1619817	1641893	5	167716
17	1646130	1658562	5	167711
17	1665253	1680868	5	132386
17	1682779	1733928	5	186532
17	1732996	1803376	5	132383
17	1733135	1733217	9	265504
17	1761333	1761740	7	108958
17	1837971	1928639	5	185924
17	1933404	1946724	5	108963
17	1945230	1946724	5	262664
17	1946769	1948262	10	263050
17	1957448	1966535	5	177374
17	1963133	2207065	5	70366
17	2030724	2031198	7	262402
17	2206677	2228554	5	167720
17	2210055	2211009	7	262333
17	2225797	2240801	5	167721
17	2240792	2284352	5	141258
17	2287354	2304412	5	70444
17	2308856	2415185	5	127804
17	2310279	2318731	5	205821
17	2489624	2491160	7	262953
17	2496504	2588909	5	7168
17	2516578	2517238	7	262480
17	2591767	2592254	10	272911
17	2592680	2615957	5	132361
17	2624095	2627241	10	277200
17	2651372	2651476	9	221200
17	2651372	2651476	10	272920
17	2658999	2941033	5	132359
17	2965963	2966901	5	262628
17	2991778	3007716	5	184166
17	3019721	3020668	0	142163
17	3029878	3030875	5	183024
17	3038263	3080325	10	261848
17	3057183	3058176	8	262085
17	3100813	3101742	5	172150
17	3110833	3122190	5	172146
17	3138997	3144908	1	255095
17	3168905	3169835	0	262106
17	3180236	3289611	5	221882
17	3194311	3201654	5	180090
17	3213280	3215228	1	180068
17	3280821	3280896	0	267129
17	3289224	3290168	5	180042
17	3300398	3301704	5	180016
17	3323862	3324827	5	159961
17	3336164	3337135	5	127780
17	3343313	3417146	5	141255
17	3375668	3406713	5	108381
17	3413796	3461289	5	167723
17	3468738	3512705	5	196689
17	3488443	3539543	5	262304
17	3511556	3539616	5	197417
17	3522550	3523207	7	262248
17	3539762	3564836	5	40531
17	3566190	3571976	5	213977
17	3566357	3599488	5	257950
17	3568514	3568996	7	240898
17	3572109	3572962	5	127774
17	3575493	3599698	5	83454
17	3617922	3704537	5	83457
17	3627197	3629993	5	177602
17	3705459	3749545	5	74356
17	3763609	3798185	5	4660
17	3799886	3819794	5	108405
17	3827164	3867758	5	74370
17	3880397	3885193	10	263312
17	3907739	4046314	5	74755
17	4046462	4090605	5	167740
17	4067201	4167272	5	185722
17	4125386	4127123	7	263219
17	4170986	4171725	10	274363
17	4172554	4269923	5	132388
17	4204667	4205993	7	261868
17	4336983	4391503	5	182557
17	4402133	4442330	5	183018
17	4442192	4458926	5	132382
17	4460222	4464113	5	167741
17	4469047	4475055	10	262921
17	4475501	4475810	7	262519
17	4487294	4511614	5	188176
17	4513744	4520945	10	261863
17	4534197	4545589	5	161905
17	4573069	4607632	5	141456
17	4608111	4608512	7	213939
17	4613784	4624794	5	141480
17	4634723	4636905	5	161920
17	4636821	4643217	5	161921
17	4643310	4649414	5	141497
17	4675179	4686508	5	142484
17	4688580	4689728	5	182853
17	4692254	4693685	5	182327
17	4699439	4701798	5	142507
17	4704454	4710308	5	262165
17	4710391	4726729	5	129219
17	4736683	4801356	5	141503
17	4760052	4760669	7	230201
17	4801069	4806369	5	108556
17	4802713	4806227	5	205710
17	4835592	4838325	5	185245
17	4840425	4843546	5	108528
17	4843303	4848517	5	108523
17	4848947	4852356	5	108518
17	4851387	4860426	5	108515
17	4862521	4871167	5	91640
17	4871287	4890947	5	108509
17	4891425	4900905	5	196388
17	4901243	4931696	5	129250
17	4935895	4955304	5	132517
17	4963651	4965418	7	262495
17	4981543	4999669	5	180787
17	5008836	5026411	5	167840
17	5019733	5078329	5	129204
17	5030035	5030305	7	262855
17	5082831	5095178	5	180626
17	5112256	5138155	5	161929
17	5143803	5144838	10	263164
17	5185560	5289132	5	29725
17	5264258	5323480	5	108559
17	5322961	5336196	5	129197
17	5336097	5352150	5	108561
17	5344232	5372380	5	5100
17	5372412	5373680	10	262099
17	5374571	5390131	5	72849
17	5389605	5394134	5	167842
17	5402747	5522744	5	91592
17	5415360	5415857	7	282980
17	5633609	5634405	7	262961
17	5675554	6027747	5	179314
17	6225733	6226548	7	262609
17	6297013	6338519	5	129221
17	6321005	6321584	7	262818
17	6347735	6354789	5	129195
17	6354584	6459814	5	91622
17	6481468	6544247	5	198920
17	6540100	6543636	5	282936
17	6544078	6547861	5	129235
17	6546635	6554954	5	108590
17	6555038	6596521	5	256806
17	6556783	6558328	10	261996
17	6558759	6558828	9	264468
17	6588032	6616886	5	141485
17	6653004	6653297	7	262990
17	6653037	6653507	7	244283
17	6658766	6678966	5	132530
17	6679542	6700420	5	177294
17	6692452	6735080	5	167858
17	6757180	6857426	1	262943
17	6830791	6831510	7	262503
17	6897961	6898508	10	262089
17	6899384	6914055	5	108839
17	6915736	6917851	5	219200
17	6915928	6917755	5	269871
17	6915954	6920839	5	161939
17	6917814	6920844	5	258315
17	6919137	6922978	11	267532
17	6926339	6933609	5	161940
17	6939394	6943440	5	174327
17	6944949	6947242	5	174326
17	6962253	6962523	7	262067
17	6977856	6983626	5	132514
17	7004641	7019019	5	161944
17	7044249	7044911	7	213876
17	7076750	7082883	5	141505
17	7093209	7123021	5	132535
17	7120444	7128592	5	72778
17	7126616	7126698	9	199053
17	7128660	7137864	5	4975
17	7138347	7143041	5	40633
17	7143333	7146089	5	170296
17	7143746	7147954	5	262526
17	7146910	7155810	5	175826
17	7150148	7165408	5	262302
17	7154735	7163259	5	170291
17	7163222	7167302	5	181885
17	7184986	7191576	5	181856
17	7191571	7197934	5	6047
17	7210318	7215782	5	132507
17	7214643	7218883	5	132522
17	7215980	7222493	5	261915
17	7218947	7232712	5	215041
17	7239848	7254797	5	72818
17	7255208	7258263	5	213859
17	7258442	7260538	5	182896
17	7283853	7293093	5	174292
17	7293046	7298162	5	187838
17	7293053	7307416	5	262481
17	7306294	7307456	5	205544
17	7308193	7323179	5	169992
17	7323679	7324951	5	181323
17	7328934	7330887	5	184560
17	7332222	7336081	5	283439
17	7338762	7340998	5	181284
17	7341592	7348256	5	161958
17	7348380	7361026	5	170175
17	7362685	7387582	5	174282
17	7384651	7386815	5	259224
17	7387685	7417933	5	181222
17	7452208	7461207	5	239697
17	7452416	7464918	5	248871
17	7461609	7464925	5	161955
17	7465192	7475287	5	161956
17	7466604	7482033	5	277957
17	7476024	7482323	5	161960
17	7482785	7485431	5	129226
17	7486847	7496107	5	129255
17	7491496	7493488	5	129194
17	7494548	7518189	5	129245
17	7517264	7517427	5	268503
17	7517264	7536701	5	129214
17	7529552	7531194	5	141504
17	7549945	7561086	5	129244
17	7565097	7590868	5	141510
17	7589389	7606820	5	141499
17	7608520	7614696	5	108947
17	7620672	7737062	5	183914
17	7657638	7658294	2	240480
17	7743222	7758114	5	132510
17	7758383	7759417	5	167874
17	7760003	7788556	5	183011
17	7761064	7765600	5	182224
17	7788124	7816078	5	170004
17	7816642	7819594	5	179859
17	7825177	7833121	5	170049
17	7829249	7833940	5	262730
17	7833663	7835441	5	170043
17	7835419	7853236	5	170037
17	7858186	7858940	7	262492
17	7905912	7923657	5	132518
17	7942335	7952452	5	179593
17	7959543	7960939	10	263427
17	7975954	7991021	5	179477
17	7991374	7991465	9	264005
17	7999218	8022365	5	179148
17	8023908	8027410	5	179111
17	8043790	8059824	5	179094
17	8054134	8066293	5	263620
17	8062467	8066864	5	220205
17	8076555	8079717	5	179029
17	8080130	8086130	10	266824
17	8090493	8090577	9	266638
17	8091651	8094225	5	196544
17	8102441	8102755	7	271002
17	8108051	8113918	5	178999
17	8123960	8127361	10	178977
17	8128139	8151362	5	178971
17	8150936	8173809	5	178921
17	8181081	8181754	10	269947
17	8191081	8198661	5	125434
17	8191815	8193410	5	108961
17	8199823	8200534	7	271029
17	8213559	8225834	5	198844
17	8241015	8242076	10	266279
17	8243182	8249366	5	184650
17	8261731	8263538	5	198150
17	8271955	8280029	5	184619
17	8271956	8286505	5	263809
17	8280838	8286531	5	161970
17	8294022	8301144	5	189051
17	8316449	8393729	5	166579
17	8377523	8534079	5	133026
17	8463789	8464280	7	270606
17	8464548	8464894	7	244604
17	8633252	8648537	5	161973
17	8656424	8661877	5	183318
17	8700480	8702667	5	185156
17	8706041	8770994	5	276231
17	8782228	8869029	5	141506
17	8869213	8870387	10	266389
17	8870840	8880312	10	265975
17	8924859	9147317	5	65320
17	9147983	9148214	10	273816
17	9153788	9479908	5	170310
17	9479944	9546776	5	166596
17	9493219	9493799	7	241654
17	9548015	9633008	5	154914
17	9667505	9708390	10	282882
17	9674751	9694614	5	184544
17	9705703	9725388	5	214978
17	9725523	9795419	5	65325
17	9756065	9756623	7	265593
17	9799637	9808938	5	109047
17	9813926	10101868	5	7237
17	9974207	9974321	9	221486
17	10048831	10050277	5	264194
17	10162079	10162549	7	242692
17	10204182	10276447	5	6788
17	10293639	10325267	5	133020
17	10346607	10372876	5	264424
17	10395624	10421860	5	109061
17	10424465	10453274	5	125414
17	10531843	10560626	5	109063
17	10561859	10562399	10	261433
17	10575791	10601692	5	133028
17	10600911	10614550	5	170222
17	10602332	10633633	5	187824
17	10619319	10619828	2	264176
17	10644584	10672333	10	264016
17	10648870	10649860	7	240813
17	10695376	10698302	10	266114
17	10698230	10707416	5	263429
17	10725792	10741762	5	233670
17	10752858	10784212	10	263508
17	10763852	10764779	7	244753
17	10957105	10957252	9	221701
17	11144580	11467380	5	188803
17	11170622	11170696	9	253002
17	11191522	11194128	10	264727
17	11501748	11873065	5	7174
17	11644693	11644781	9	263623
17	11880756	11900827	5	154957
17	11901670	11924825	2	241185
17	11924141	12047147	5	65559
17	12018864	12019202	7	263648
17	12104917	12118584	10	265400
17	12453099	12546171	10	179136
17	12569207	12672266	5	141052
17	12626199	12661542	5	273452
17	12692856	12894960	5	6740
17	12820585	12820659	9	265503
17	12895708	12921504	5	6744
17	12999225	13004245	10	273098
17	13202501	13210077	10	234634
17	13399006	13505244	5	153976
17	13403571	13403645	9	266115
17	13446846	13446963	9	221698
17	13812548	13814529	10	265494
17	13836037	13843911	10	233852
17	13861065	13870269	10	266744
17	13927831	13928805	0	141028
17	13972813	14111994	5	6695
17	14113805	14121239	10	231595
17	14138990	14140179	5	223510
17	14198829	14200917	10	262786
17	14204400	14252721	5	125430
17	14207171	14208822	10	266709
17	14230652	14232791	10	266378
17	14277456	14324343	10	230647
17	14608393	14608851	7	230897
17	14629046	14633003	10	226130
17	14670900	14683520	10	205325
17	14737955	14803871	10	238212
17	14851058	14851515	7	226156
17	14918122	14955593	10	232058
17	14934292	14935274	10	259944
17	15008554	15009504	10	265163
17	15133094	15168643	5	109099
17	15154944	15155013	9	265110
17	15170778	15175607	10	230971
17	15179879	15182794	10	237377
17	15207128	15244958	5	125409
17	15283181	15321195	10	266667
17	15339332	15406922	5	239704
17	15339338	15466875	5	259024
17	15346953	15347505	7	234324
17	15405578	15466909	5	175106
17	15410180	15410668	7	223878
17	15434087	15434403	10	266538
17	15468798	15522826	5	241322
17	15474805	15554967	5	251537
17	15492166	15492398	0	223544
17	15531274	15587625	5	221926
17	15578790	15578957	0	108452
17	15602891	15624101	5	187607
17	15603006	15648092	5	255104
17	15607546	15608214	7	233966
17	15635561	15652506	5	214946
17	15652017	15652629	7	267227
17	15664928	15667083	10	233193
17	15668017	15668978	0	227255
17	15672031	15674740	7	235430
17	15686602	15687621	7	227018
17	15689932	15690889	7	179277
17	15691101	15691519	10	265519
17	15692330	15693019	10	276855
17	15696176	15696359	0	233090
17	15709555	15721056	10	237057
17	15732683	15811946	1	227790
17	15848231	15879060	5	170425
17	15879874	15903031	5	214941
17	15902694	15948329	5	11295
17	15932471	16121499	5	141027
17	15947935	15948275	7	243686
17	15987356	15987695	7	233979
17	16120505	16255111	5	108474
17	16185328	16185402	9	221355
17	16245848	16256970	5	166582
17	16284112	16286059	5	170315
17	16294748	16295196	7	265095
17	16318856	16340317	5	187688
17	16343793	16344266	10	266651
17	16344891	16395467	5	181350
17	16454701	16472520	5	141040
17	16520162	16521195	7	235554
17	16524051	16557170	5	197566
17	16557218	16558101	10	264765
17	16569421	16570432	7	264359
17	16586752	16587541	7	231458
17	16592851	16681195	5	170160
17	16593575	16707767	5	266302
