#chromosomeIndex	startPos	endPos	tadIndex	cytobandIndices
25	25434441	25438520	6076	863
25	25438540	25439628	6077	863
25	25439648	25440970	6078	863
25	25440990	25443398	6079	863
25	25443418	25446956	6080	863
25	25446976	25450596	6081	863
25	25450616	25460790	6082	863
25	25460810	25462260	6083	863
25	25462280	25466303	6084	863
25	25466323	25469458	6085	863
25	25469478	25472768	6086	863
25	25472788	25477288	6087	863
25	25477308	25481215	6088	863
25	25481235	25487342	6089	863
25	25487362	25492918	6090	863
25	25492938	25529779	6091	863
25	25529799	25578164	6092	863
25	25578184	25590593	6093	863
25	25590613	25650805	6094	863
25	25650825	25659252	6095	863
25	25659272	25662299	6096	863
25	25662319	25667255	6097	863
25	25667275	25668326	6098	863
25	25668346	25669548	6099	863
25	25669568	25673967	6100	863
25	25673987	25677636	6101	863
25	25677656	25680834	6102	863
25	25680854	25685121	6103	863
25	25685141	25688277	6104	863
25	25688297	25692717	6105	863
25	25692737	25695251	6106	863
25	25695271	25704276	6107	863
25	25704296	25710156	6108	863
25	25710176	25712907	6109	863
25	25712927	25714904	6110	863
25	25714924	25717978	6111	863
25	25717998	25720265	6112	863
25	25720285	25723829	6113	863
25	25723849	25727264	6114	863
25	25727284	25730713	6115	863
25	25730733	25734553	6116	863
25	25734573	25746255	6117	863
25	25746275	25750630	6118	863
25	25750650	25754858	6119	863
25	25754878	25757959	6120	863
25	25757979	25762190	6121	863
25	25762210	25767036	6122	863
25	25767056	25769958	6123	863
25	25769978	25773042	6124	863
25	25773062	25776117	6125	863
25	25776137	25779919	6126	863
25	25779939	25783129	6127	863
25	25783149	25786748	6128	863
25	25786768	25788753	6129	863
25	25788773	25790913	6130	863
25	25790933	25792602	6131	863
25	25792622	25794668	6132	863
25	25794688	25797688	6133	863
25	25797708	25801592	6134	863
25	25801612	25804800	6135	863
25	25804820	25808012	6136	863
25	25808032	25811504	6137	863
25	25811524	25816775	6138	863
25	25816795	25821476	6139	863
25	25821496	25823083	6140	863
25	25823103	25827084	6141	863
25	25827104	25830851	6142	863
25	25830871	25833655	6143	863
25	25833675	25834725	6144	863
25	25834745	25835914	6145	863
25	25835934	25836967	6146	863
25	25836987	25839963	6147	863
25	25839983	25841867	6148	863
25	25841887	25844516	6149	863
25	25844536	25845544	6150	863
25	25845564	25849610	6151	863
25	25849630	25857031	6152	863
25	25857051	25863378	6153	863
25	25863398	25865502	6154	863
25	25865522	25867536	6155	863
25	25867556	25872933	6156	863
25	25872953	25874553	6157	863
25	25874573	25877147	6158	863
25	25877167	25879589	6159	863
25	25879609	25881055	6160	863
25	25881075	25884583	6161	863
25	25884603	25887996	6162	863
25	25888016	25889978	6163	863
25	25889998	25893157	6164	863
25	25893177	25894339	6165	863
25	25894359	25900099	6166	863
25	25900119	25914534	6167	863
25	25914554	25921647	6168	863
25	25921667	25924797	6169	863
25	25924817	25945953	6170	863
25	25945973	25949795	6171	863
25	25949815	25959978	6172	863
25	25959998	25970654	6173	863
25	25970674	25977650	6174	863
25	25977670	25988752	6175	863
25	25988772	25989982	6176	863
25	25990002	25991893	6177	863
25	25991913	25993313	6178	863
25	25993333	25995115	6179	863
25	25995135	25998453	6180	863
25	25998473	26002290	6181	863
25	26002310	26005206	6182	863
25	26005226	26008974	6183	863
25	26008994	26012759	6184	863
25	26012779	26019493	6185	863
25	26019513	26023295	6186	863
25	26023315	26027073	6187	863
25	26027093	26030217	6188	863
25	26030237	26034683	6189	863
25	26034703	26041018	6190	863
25	26041038	26047115	6191	863
25	26047135	26049956	6192	863
25	26049976	26052309	6193	863
25	26052329	26053727	6194	863
25	26053747	26059259	6195	863
25	26059279	26062899	6196	863
25	26062919	26064156	6197	863
25	26064176	26066281	6198	863
25	26066301	26069536	6199	863
25	26069556	26072877	6200	863
25	26072897	26076558	6201	863
25	26076578	26083100	6202	863
25	26083120	26089921	6203	863
25	26089941	26093111	6204	863
25	26093131	26096335	6205	863
25	26096355	26098375	6206	863
25	26098395	26099852	6207	863
25	26099872	26101629	6208	863
25	26101649	26106195	6209	863
25	26106215	26111176	6210	863
25	26111196	26116137	6211	863
25	26116157	26119508	6212	863
25	26119528	26123611	6213	863
25	26123631	26127206	6214	863
25	26127226	26131808	6215	863
25	26131828	26134113	6216	863
25	26134133	26135463	6217	863
25	26135483	26141781	6218	863
25	26141801	26148090	6219	863
25	26148110	26152802	6220	863
25	26152822	26158382	6221	863
25	26158402	26162488	6222	863
25	26162508	26165942	6223	863
25	26165962	26169988	6224	863
25	26170008	26174753	6225	863
25	26174773	26178247	6226	863
25	26178267	26183495	6227	863
25	26183515	26187874	6228	863
25	26187894	26190129	6229	863
25	26190149	26193072	6230	863
25	26193092	26196675	6231	863
25	26196695	26201542	6232	863
25	26201562	26204808	6233	863
25	26204828	26206550	6234	863
25	26206570	26209533	6235	863
25	26209553	26211819	6236	863
25	26211839	26214992	6237	863
25	26215012	26216226	6238	863
25	26216246	26217967	6239	863
25	26217987	26221818	6240	863
25	26221838	26225766	6241	863
25	26225786	26229433	6242	863
25	26229453	26232502	6243	863
25	26232522	26234892	6244	863
25	26234912	26237182	6245	863
25	26237202	26241765	6246	863
25	26241785	26244251	6247	863
25	26244271	26247451	6248	863
25	26247471	26249431	6249	863
25	26249451	26251549	6250	863
25	26251569	26255423	6251	863
25	26255443	26258203	6252	863
25	26258223	26262345	6253	863
25	26262365	26265741	6254	863
25	26265761	26270075	6255	863
25	26270095	26273442	6256	863
25	26273462	26275338	6257	863
25	26275358	26279905	6258	863
25	26279925	26282671	6259	863
25	26282691	26284327	6260	863
25	26284347	26285753	6261	863
25	26285773	26289761	6262	863
25	26289781	26293909	6263	863
25	26293929	26295356	6264	863
25	26295376	26298526	6265	863
25	26298546	26343666	6266	863
25	26343686	26378420	6267	863
25	26378440	26391142	6268	863
25	26391162	26463372	6269	863
25	26463392	26469807	6270	863
25	26469827	26488191	6271	863
25	26488211	26527282	6272	863
25	26527302	26538016	6273	863
25	26538036	26546163	6274	863
25	26546183	26549355	6275	863
25	26549375	26552592	6276	863
25	26552612	26555394	6277	863
25	26555414	26558452	6278	863
25	26558472	26561476	6279	863
25	26561496	26563134	6280	863
25	26563154	26564752	6281	863
25	26564772	26569671	6282	863
25	26569691	26573136	6283	863
25	26573156	26576313	6284	863
25	26576333	26578762	6285	863
25	26578782	26580444	6286	863
25	26580464	26582299	6287	863
25	26582319	26585831	6288	863
25	26585851	26591243	6289	863
25	26591263	26595308	6290	863
25	26595328	26598372	6291	863
25	26598392	26599471	6292	863
25	26599491	26602266	6293	863
25	26602286	26605550	6294	863
25	26605570	26608516	6295	863
25	26608536	26611829	6296	863
25	26611849	26614544	6297	863
25	26614564	26618309	6298	863
25	26618329	26621193	6299	863
25	26621213	26625112	6300	863
25	26625132	26628141	6301	863
25	26628161	26632777	6302	863
25	26632797	26636029	6303	863
25	26636049	26637450	6304	863
25	26637470	26640841	6305	863
25	26640861	26643275	6306	863
25	26643295	26647911	6307	863
25	26647931	26654609	6308	863
25	26654629	26658054	6309	863
25	26658074	26660650	6310	863
25	26660670	26685540	6311	863
25	26685560	26705378	6312	863
25	26705398	26764930	6313	863
25	26764950	26776753	6314	863
25	26776773	26789520	6315	863
25	26789540	26795515	6316	863
25	26795535	26801213	6317	863
25	26801233	26803458	6318	863
25	26803478	26805154	6319	863
25	26805174	26809403	6320	863
25	26809423	26811088	6321	863
25	26811108	26814902	6322	863
25	26814922	26818466	6323	863
25	26818486	26820557	6324	863
25	26820577	26822186	6325	863
25	26822206	26824586	6326	863
25	26824606	26828393	6327	863
25	26828413	26830897	6328	863
25	26830917	26834259	6329	863
25	26834279	26836511	6330	863
25	26836531	26839519	6331	863
25	26839539	26842615	6332	863
25	26842635	26845633	6333	863
25	26845653	26848400	6334	863
25	26848420	26852012	6335	863
25	26852032	26855269	6336	863
25	26855289	26858925	6337	863
25	26858945	26862587	6338	863
25	26862607	26866294	6339	863
25	26866314	26870232	6340	863
25	26870252	26873216	6341	863
25	26873236	26878586	6342	863
25	26878606	26882766	6343	863
25	26882786	26885661	6344	863
25	26885681	26888671	6345	863
25	26888691	26890378	6346	863
25	26890398	26892022	6347	863
25	26892042	26895338	6348	863
25	26895358	26898616	6349	863
25	26898636	26900369	6350	863
25	26900389	26903225	6351	863
25	26903245	26904414	6352	863
25	26904434	26906033	6353	863
25	26906053	26909113	6354	863
25	26909133	26913775	6355	863
25	26913795	26916159	6356	863
25	26916179	26919651	6357	863
25	26919671	26921934	6358	863
25	26921954	26925088	6359	863
25	26925108	26928195	6360	863
25	26928215	26931686	6361	863
25	26931706	26933165	6362	863
25	26933185	26937064	6363	863
25	26937084	26939425	6364	863
25	26939445	26940996	6365	863
25	26941016	26945155	6366	863
25	26945175	26952651	6367	863
25	26952671	26953893	6368	863
25	26953913	26957753	6369	863
25	26957773	26959273	6370	863
25	26959293	26960574	6371	863
25	26960594	26962778	6372	863
25	26962798	26965749	6373	863
25	26965769	26969413	6374	863
25	26969433	26972591	6375	863
25	26972611	26973792	6376	863
25	26973812	26975816	6377	863
25	26975836	26978995	6378	863
25	26979015	26984162	6379	863
25	26984182	26985876	6380	863
25	26985896	26987606	6381	863
25	26987626	26990507	6382	863
25	26990527	26993658	6383	863
25	26993678	26996629	6384	863
25	26996649	27000330	6385	863
25	27000350	27003735	6386	863
25	27003755	27004930	6387	863
25	27004950	27006639	6388	863
25	27006659	27008271	6389	863
25	27008291	27011201	6390	863
25	27011221	27012911	6391	863
25	27012931	27014725	6392	863
25	27014745	27016291	6393	863
25	27016311	27018688	6394	863
25	27018708	27021612	6395	863
25	27021632	27022697	6396	863
25	27022717	27025668	6397	863
25	27025688	27028772	6398	863
25	27028792	27031274	6399	863
25	27031294	27036419	6400	863
25	27036439	27038763	6401	863
25	27038783	27040469	6402	863
25	27040489	27044236	6403	863
25	27044256	27049609	6404	863
25	27049629	27053958	6405	863
25	27053978	27056864	6406	863
25	27056884	27058946	6407	863
25	27058966	27060121	6408	863
25	27060141	27063272	6409	863
25	27063292	27066449	6410	863
25	27066469	27071544	6411	863
25	27071564	27075896	6412	863
25	27075916	27090106	6413	863
25	27090126	27101636	6414	863
25	27101656	27114666	6415	863
25	27114686	27134344	6416	863
25	27134364	27171711	6417	863
25	27171731	27226998	6418	863
25	27227018	27234056	6419	863
25	27234076	27237029	6420	863
25	27237049	27239095	6421	863
25	27239115	27242373	6422	863
25	27242393	27244927	6423	863
25	27244947	27247756	6424	863
25	27247776	27251593	6425	863
25	27251613	27256709	6426	863
25	27256729	27262051	6427	863
25	27262071	27266064	6428	863
25	27266084	27268623	6429	863
25	27268643	27272580	6430	863
25	27272600	27276413	6431	863
25	27276433	27280014	6432	863
25	27280034	27284501	6433	863
25	27284521	27290252	6434	863
25	27290272	27293586	6435	863
25	27293606	27294835	6436	863
25	27294855	27296889	6437	863
25	27296909	27301870	6438	863
25	27301890	27305480	6439	863
25	27305500	27309194	6440	863
25	27309214	27312570	6441	863
25	27312590	27318589	6442	863
25	27318609	27320694	6443	863
25	27320714	27323423	6444	863
25	27323443	27324517	6445	863
25	27324537	27333474	6446	863
25	27333494	27355379	6447	863
25	27355399	27356464	6448	863
25	27356484	27363922	6449	863
25	27363942	27372929	6450	863
25	27372949	27376168	6451	863
25	27376188	27379858	6452	863
25	27379878	27383028	6453	863
25	27383048	27387203	6454	863
25	27387223	27388306	6455	863
25	27388326	27390614	6456	863
25	27390634	27391917	6457	863
25	27391937	27396009	6458	863
25	27396029	27398696	6459	863
25	27398716	27400716	6460	863
25	27400736	27403646	6461	863
25	27403666	27406628	6462	863
25	27406648	27408667	6463	863
25	27408687	27409831	6464	863
25	27409851	27411864	6465	863
25	27411884	27413146	6466	863
25	27413166	27415608	6467	863
25	27415628	27420231	6468	863
25	27420251	27422290	6469	863
25	27422310	27426064	6470	863
25	27426084	27429029	6471	863
25	27429049	27432249	6472	863
25	27432269	27434130	6473	863
25	27434150	27435256	6474	863
25	27435276	27436698	6475	863
25	27436718	27438722	6476	863
25	27438742	27449673	6477	863
25	27449693	27454663	6478	863
25	27454683	27456296	6479	863
25	27456316	27457978	6480	863
25	27457998	27459075	6481	863
25	27459095	27460824	6482	863
25	27460844	27463188	6483	863
25	27463208	27466612	6484	863
25	27466632	27468984	6485	863
25	27469004	27474210	6486	863
25	27474230	27479383	6487	863
25	27479403	27500840	6488	863
25	27500860	27548422	6489	863
25	27548442	27550583	6490	863
25	27550603	27553757	6491	863
25	27553777	27557396	6492	863
25	27557416	27562982	6493	863
25	27563002	27566540	6494	863
25	27566560	27569899	6495	863
25	27569919	27571260	6496	863
25	27571280	27572560	6497	863
25	27572580	27575380	6498	863
25	27575400	27578885	6499	863
25	27578905	27582544	6500	863
25	27582564	27585829	6501	863
25	27585849	27588334	6502	863
25	27588354	27590921	6503	863
25	27590941	27594122	6504	863
25	27594142	27597118	6505	863
25	27597138	27599294	6506	863
25	27599314	27600414	6507	863
25	27600434	27603751	6508	863
25	27603771	27607297	6509	863
25	27607317	27608790	6510	863
25	27608810	27612124	6511	863
25	27612144	27614734	6512	863
25	27614754	27691013	6513	863
25	27691033	27693022	6514	863
25	27693042	27696427	6515	863
25	27696447	27697452	6516	863
25	27697472	27706253	6517	863
25	27706273	27707738	6518	863
25	27707758	27711972	6519	863
25	27711992	27717562	6520	863
25	27717582	27719243	6521	863
25	27719263	27722643	6522	863
25	27722663	27724490	6523	863
25	27724510	27729164	6524	863
25	27729184	27733940	6525	863
25	27733960	27737064	6526	863
25	27737084	27741004	6527	863
25	27741024	27747282	6528	863
25	27747302	27750465	6529	863
25	27750485	27752467	6530	863
25	27752487	27756742	6531	863
25	27756762	27760544	6532	863
25	27760564	27762009	6533	863
25	27762029	27764092	6534	863
25	27764112	27768889	6535	863
25	27768909	27771831	6536	863
25	27771851	27774641	6537	863
25	27774661	27776811	6538	863
25	27776831	27780171	6539	863
25	27780191	27786693	6540	863
25	27786713	27807747	6541	863
25	27807767	27810308	6542	863
25	27810328	27813706	6543	863
25	27813726	27816772	6544	863
25	27816792	27819697	6545	863
25	27819717	27849041	6546	863
25	27849061	27853011	6547	863
25	27853031	27858306	6548	863
25	27858326	27866189	6549	863
25	27866209	27868977	6550	863
25	27868997	27872371	6551	863
25	27872391	27877646	6552	863
25	27877666	27881240	6553	863
25	27881260	27886148	6554	863
25	27886168	27891188	6555	863
25	27891208	27894302	6556	863
25	27894322	27895398	6557	863
25	27895418	27899095	6558	863
25	27899115	27903254	6559	863
25	27903274	27906123	6560	863
25	27906143	27908534	6561	863
25	27908554	27910828	6562	863
25	27910848	27915539	6563	863
25	27915559	27917206	6564	863
25	27917226	27919551	6565	863
25	27919571	27920875	6566	863
25	27920895	27923793	6567	863
25	27923813	27928019	6568	863
25	27928039	27929719	6569	863
25	27929739	27931209	6570	863
25	27931229	27934456	6571	863
25	27934476	27936250	6572	863
25	27936270	27939072	6573	863
25	27939092	27940653	6574	863
25	27940673	27943607	6575	863
25	27943627	27947641	6576	863
25	27947661	27949917	6577	863
25	27949937	27953734	6578	863
25	27953754	27956761	6579	863
25	27956781	27958146	6580	863
25	27958166	27960572	6581	863
25	27960592	27973297	6582	863
25	27973317	27975807	6583	863
25	27975827	27979986	6584	863
25	27980006	27982598	6585	863
25	27982618	27985987	6586	863
25	27986007	27989627	6587	863
25	27989647	27991611	6588	863
25	27991631	27992786	6589	863
25	27992806	27995856	6590	863
25	27995876	27999562	6591	863
25	27999582	28002955	6592	863
25	28002975	28008770	6593	863
25	28008790	28011897	6594	863
25	28011917	28015484	6595	863
25	28015504	28019113	6596	863
25	28019133	28022057	6597	863
25	28022077	28025494	6598	863
25	28025514	28029218	6599	863
25	28029238	28032140	6600	863
25	28032160	28034558	6601	863
25	28034578	28038103	6602	863
25	28038123	28043690	6603	863
25	28043710	28048507	6604	863
25	28048527	28049585	6605	863
25	28049605	28052508	6606	863
25	28052528	28056773	6607	863
25	28056793	28060281	6608	863
25	28060301	28078206	6609	863
25	28078226	28136668	6610	863
25	28136688	28151952	6611	863
25	28151972	28155853	6612	863
25	28155873	28159252	6613	863
25	28159272	28164536	6614	863
25	28164556	28166266	6615	863
25	28166286	28167321	6616	863
25	28167341	28169363	6617	863
25	28169383	28198265	6618	863
25	28198285	28201614	6619	863
25	28201634	28206060	6620	863
25	28206080	28208090	6621	863
25	28208110	28209218	6622	863
25	28209238	28212255	6623	863
25	28212275	28215797	6624	863
25	28215817	28220745	6625	863
25	28220765	28230207	6626	863
25	28230227	28235627	6627	863
25	28235647	28240408	6628	863
25	28240428	28243539	6629	863
25	28243559	28247732	6630	863
25	28247752	28249071	6631	863
25	28249091	28251981	6632	863
25	28252001	28254811	6633	863
25	28254831	28257446	6634	863
25	28257466	28259541	6635	863
25	28259561	28261431	6636	863
25	28261451	28264920	6637	863
25	28264940	28267940	6638	863
25	28267960	28271115	6639	863
25	28271135	28272638	6640	863
25	28272658	28273807	6641	863
25	28273827	28278892	6642	863
25	28278912	28282384	6643	863
25	28282404	28284852	6644	863
25	28284872	28288444	6645	863
25	28288464	28292495	6646	863
25	28292515	28299374	6647	863
25	28299394	28302045	6648	863
25	28302065	28303238	6649	863
25	28303258	28306265	6650	863
25	28306285	28309955	6651	863
25	28309975	28311295	6652	863
25	28311315	28313208	6653	863
25	28313228	28316174	6654	863
25	28316194	28318065	6655	863
25	28318085	28319332	6656	863
25	28319352	28322090	6657	863
25	28322110	28326291	6658	863
25	28326311	28329956	6659	863
25	28329976	28332949	6660	863
25	28332969	28334846	6661	863
25	28334866	28340466	6662	863
25	28340486	28344445	6663	863
25	28344465	28347735	6664	863
25	28347755	28351352	6665	863
25	28351372	28352708	6666	863
25	28352728	28355739	6667	863
25	28355759	28369690	6668	863
25	28369710	28370796	6669	863
25	28370816	28378005	6670	863
25	28378025	28383823	6671	863
25	28383843	28389810	6672	863
25	28389830	28393241	6673	863
25	28393261	28396572	6674	863
25	28396592	28399554	6675	863
25	28399574	28401999	6676	863
25	28402019	28403251	6677	863
25	28403271	28404613	6678	863
25	28404633	28407532	6679	863
25	28407552	28411904	6680	863
25	28411924	28414996	6681	863
25	28415016	28417589	6682	863
25	28417609	28420615	6683	863
25	28420635	28422818	6684	863
25	28422838	28428039	6685	863
25	28428059	28433240	6686	863
25	28433260	28441500	6687	863
25	28441520	28487006	6688	863
25	28487026	28533038	6689	863
25	28533058	28588142	6690	863
25	28588162	28637299	6691	863
25	28637319	28639191	6692	863
25	28639211	28643103	6693	863
25	28643123	28646453	6694	863
25	28646473	28649001	6695	863
25	28649021	28651295	6696	863
25	28651315	28655052	6697	863
25	28655072	28656219	6698	863
25	28656239	28660052	6699	863
25	28660072	28663406	6700	863
25	28663426	28664938	6701	863
25	28664958	28670828	6702	863
25	28670848	28675267	6703	863
25	28675287	28676802	6704	863
25	28676822	28678855	6705	863
25	28678875	28682254	6706	863
25	28682274	28683719	6707	863
25	28683739	28685538	6708	863
25	28685558	28686716	6709	863
25	28686736	28688712	6710	863
25	28688732	28694513	6711	863
25	28694533	28703814	6712	863
25	28703834	28705239	6713	863
25	28705259	28706835	6714	863
25	28706855	28710118	6715	863
25	28710138	28773586	6716	863
25	28773606	28807248	6717	863
25	28807268	28829947	6718	863
25	28829967	28833053	6719	863
25	28833073	28847405	6720	863
25	28847425	28851729	6721	863
25	28851749	28856082	6722	863
25	28856102	28858295	6723	863
25	28858315	28860275	6724	863
25	28860295	28862796	6725	863
25	28862816	28864558	6726	863
25	28864578	28865823	6727	863
25	28865843	28868690	6728	863
25	28868710	28871144	6729	863
25	28871164	28872598	6730	863
25	28872618	28881041	6731	863
25	28881061	28885455	6732	863
25	28885475	28890848	6733	863
25	28890868	28925756	6734	863
25	28925776	28933825	6735	863
25	28933845	28969126	6736	863
25	28969146	29026333	6737	863
25	29026353	29051419	6738	863
25	29051439	29067751	6739	863
25	29067771	29081554	6740	863
25	29081574	29084644	6741	863
25	29084664	29094196	6742	863
25	29094216	29098512	6743	863
25	29098532	29102538	6744	863
25	29102558	29109167	6745	863
25	29109187	29114287	6746	863
25	29114307	29117476	6747	863
25	29117496	29119258	6748	863
25	29119278	29121007	6749	863
25	29121027	29124872	6750	863
25	29124892	29129257	6751	863
25	29129277	29133440	6752	863
25	29133460	29143102	6753	863
25	29143122	29146811	6754	863
25	29146831	29151096	6755	863
25	29151116	29155720	6756	863
25	29155740	29157696	6757	863
25	29157716	29159531	6758	863
25	29159551	29166320	6759	863
25	29166340	29172808	6760	863
25	29172828	29175657	6761	863
25	29175677	29180571	6762	863
25	29180591	29184705	6763	863
25	29184725	29204549	6764	863
25	29204569	29237847	6765	863
25	29237867	29239043	6766	863
25	29239063	29241087	6767	863
25	29241107	29244023	6768	863
25	29244043	29256993	6769	863
25	29257013	29262614	6770	863
25	29262634	29267377	6771	863
25	29267397	29269782	6772	863
25	29269802	29272160	6773	863
25	29272180	29275690	6774	863
25	29275710	29279571	6775	863
25	29279591	29282946	6776	863
25	29282966	29285396	6777	863
25	29285416	29288213	6778	863
25	29288233	29291264	6779	863
25	29291284	29292782	6780	863
25	29292802	29294271	6781	863
25	29294291	29296396	6782	863
25	29296416	29297865	6783	863
25	29297885	29299388	6784	863
25	29299408	29301438	6785	863
25	29301458	29304042	6786	863
25	29304062	29317653	6787	863
25	29317673	29320967	6788	863
25	29320987	29322687	6789	863
25	29322707	29325034	6790	863
25	29325054	29328706	6791	863
25	29328726	29330860	6792	863
25	29330880	29332251	6793	863
25	29332271	29335346	6794	863
25	29335366	29338663	6795	863
25	29338683	29343904	6796	863
25	29343924	29345525	6797	863
25	29345545	29347556	6798	863
25	29347576	29351072	6799	863
25	29351092	29354189	6800	863
25	29354209	29356524	6801	863
25	29356544	29359629	6802	863
25	29359649	29363545	6803	863
25	29363565	29366760	6804	863
25	29366780	29367991	6805	863
25	29368011	29372776	6806	863
25	29372796	29375770	6807	863
25	29375790	29377996	6808	863
25	29378016	29379907	6809	863
25	29379927	29381571	6810	863
25	29381591	29384326	6811	863
25	29384346	29390385	6812	863
25	29390405	29393692	6813	863
25	29393712	29397865	6814	863
25	29397885	29399694	6815	863
25	29399714	29402893	6816	863
25	29402913	29405949	6817	863
25	29405969	29409013	6818	863
25	29409033	29412776	6819	863
25	29412796	29413915	6820	863
25	29413935	29416235	6821	863
25	29416255	29417369	6822	863
25	29417389	29422342	6823	863
25	29422362	29425570	6824	863
25	29425590	29430015	6825	863
25	29430035	29432928	6826	863
25	29432948	29434603	6827	863
25	29434623	29436875	6828	863
25	29436895	29438979	6829	863
25	29438999	29443277	6830	863
25	29443297	29447483	6831	863
25	29447503	29450547	6832	863
25	29450567	29460275	6833	863
25	29460295	29463996	6834	863
25	29464016	29467256	6835	863
25	29467276	29470908	6836	863
25	29470928	29477731	6837	863
25	29477751	29478916	6838	863
25	29478936	29481814	6839	863
25	29481834	29484381	6840	863
25	29484401	29493053	6841	863
25	29493073	29496733	6842	863
25	29496753	29499657	6843	863
25	29499677	29503530	6844	863
25	29503550	29508574	6845	863
25	29508594	29513380	6846	863
25	29513400	29518047	6847	863
25	29518067	29521226	6848	863
25	29521246	29524115	6849	863
25	29524135	29528531	6850	863
25	29528551	29545608	6851	863
25	29545628	29549389	6852	863
25	29549409	29552781	6853	863
25	29552801	29557472	6854	863
25	29557492	29559288	6855	863
25	29559308	29564001	6856	863
25	29564021	29569524	6857	863
25	29569544	29577635	6858	863
25	29577655	29581842	6859	863
25	29581862	29584857	6860	863
25	29584877	29587771	6861	863
25	29587791	29592124	6862	863
25	29592144	29595012	6863	863
25	29595032	29598947	6864	863
25	29598967	29604654	6865	863
25	29604674	29608538	6866	863
25	29608558	29612477	6867	863
25	29612497	29615456	6868	863
25	29615476	29618677	6869	863
25	29618697	29623459	6870	863
25	29623479	29625326	6871	863
25	29625346	29629405	6872	863
25	29629425	29631998	6873	863
25	29632018	29636353	6874	863
25	29636373	29639708	6875	863
25	29639728	29642633	6876	863
25	29642653	29645893	6877	863
25	29645913	29648919	6878	863
25	29648939	29651025	6879	863
25	29651045	29654995	6880	863
25	29655015	29657866	6881	863
25	29657886	29662128	6882	863
25	29662148	29667126	6883	863
25	29667146	29669555	6884	863
25	29669575	29672272	6885	863
25	29672292	29673995	6886	863
25	29674015	29676464	6887	863
25	29676484	29679349	6888	863
25	29679369	29680944	6889	863
25	29680964	29682354	6890	863
25	29682374	29684055	6891	863
25	29684075	29688283	6892	863
25	29688303	29689421	6893	863
25	29689441	29692238	6894	863
25	29692258	29694416	6895	863
25	29694436	29699418	6896	863
25	29699438	29700943	6897	863
25	29700963	29703345	6898	863
25	29703365	29707448	6899	863
25	29707468	29711980	6900	863
25	29712000	29713866	6901	863
25	29713886	29716737	6902	863
25	29716757	29724230	6903	863
25	29724250	29726294	6904	863
25	29726314	29727412	6905	863
25	29727432	29729760	6906	863
25	29729780	29731185	6907	863
25	29731205	29736329	6908	863
25	29736349	29740593	6909	863
25	29740613	29744948	6910	863
25	29744968	29775526	6911	863
25	29775546	29777644	6912	863
25	29777664	29796481	6913	863
25	29796501	29803186	6914	863
25	29803206	29807342	6915	863
25	29807362	29811311	6916	863
25	29811331	29813799	6917	863
25	29813819	29818081	6918	863
25	29818101	29820475	6919	863
25	29820495	29821844	6920	863
25	29821864	29823467	6921	863
25	29823487	29828258	6922	863
25	29828278	29830690	6923	863
25	29830710	29833043	6924	863
25	29833063	29836281	6925	863
25	29836301	29839863	6926	863
25	29839883	29841068	6927	863
25	29841088	29843732	6928	863
25	29843752	29847021	6929	863
25	29847041	29851617	6930	863
25	29851637	29853358	6931	863
25	29853378	29855057	6932	863
25	29855077	29858291	6933	863
25	29858311	29861308	6934	863
25	29861328	29865363	6935	863
25	29865383	29868855	6936	863
25	29868875	29870595	6937	863
25	29870615	29876622	6938	863
25	29876642	29878128	6939	863
25	29878148	29879913	6940	863
25	29879933	29884020	6941	863
25	29884040	29887292	6942	863
25	29887312	29890974	6943	863
25	29890994	29896668	6944	863
25	29896688	29900147	6945	863
25	29900167	29903422	6946	863
25	29903442	29905102	6947	863
25	29905122	29909877	6948	863
25	29909897	29914179	6949	863
25	29914199	29918846	6950	863
25	29918866	29922914	6951	863
25	29922934	29924340	6952	863
25	29924360	29925687	6953	863
25	29925707	29928470	6954	863
25	29928490	29931404	6955	863
25	29931424	29934582	6956	863
25	29934602	29937914	6957	863
25	29937934	29941175	6958	863
25	29941195	29946680	6959	863
25	29946700	29950843	6960	863
25	29950863	29955816	6961	863
25	29955836	29956876	6962	863
25	29956896	29958259	6963	863
25	29958279	29959366	6964	863
25	29959386	29961435	6965	863
25	29961455	29964435	6966	863
25	29964455	29968159	6967	863
25	29968179	29972035	6968	863
25	29972055	29976381	6969	863
25	29976401	29979430	6970	863
25	29979450	29981572	6971	863
25	29981592	29983902	6972	863
25	29983922	29984940	6973	863
25	29984960	29988163	6974	863
25	29988183	29991141	6975	863
25	29991161	29996479	6976	863
25	29996499	29998986	6977	863
25	29999006	30000605	6978	863
25	30000625	30002572	6979	863
25	30002592	30004034	6980	863
25	30004054	30005497	6981	863
25	30005517	30007845	6982	863
25	30007865	30012248	6983	863
25	30012268	30016022	6984	863
25	30016042	30019335	6985	863
25	30019355	30022158	6986	863
25	30022178	30027034	6987	863
25	30027054	30029082	6988	863
25	30029102	30034851	6989	863
25	30034871	30036841	6990	863
25	30036861	30040230	6991	863
25	30040250	30044204	6992	863
25	30044224	30047588	6993	863
25	30047608	30051542	6994	863
25	30051562	30055404	6995	863
25	30055424	30059125	6996	863
25	30059145	30060174	6997	863
25	30060194	30064460	6998	863
25	30064480	30069034	6999	863
25	30069054	30072243	7000	863
25	30072263	30074549	7001	863
25	30074569	30077761	7002	863
25	30077781	30082068	7003	863
25	30082088	30090834	7004	863
25	30090854	30108337	7005	863
25	30108357	30115468	7006	863
